id	text	source
59071	of	t_01-02-28_150
59072	poor	t_01-02-28_150
59073	people	t_01-02-28_150
59074	by	t_01-02-28_150
59075	2015.	t_01-02-28_150
59076	The	t_01-02-28_150
59077	new-liberal	t_01-02-28_150
59078	policies	t_01-02-28_150
59079	of	t_01-02-28_150
59080	the	t_01-02-28_150
59081	northern	t_01-02-28_150
59082	countries	t_01-02-28_150
59083	,	t_01-02-28_150
59084	which	t_01-02-28_150
59085	have	t_01-02-28_150
59086	made	t_01-02-28_150
59087	the	t_01-02-28_150
59088	rich	t_01-02-28_150
59089	richer	t_01-02-28_150
59090	and	t_01-02-28_150
59091	kept	t_01-02-28_150
59092	the	t_01-02-28_150
59093	poor	t_01-02-28_150
59094	in	t_01-02-28_150
59095	the	t_01-02-28_150
59096	poverty	t_01-02-28_150
59097	trap	t_01-02-28_150
59098	,	t_01-02-28_150
59099	are	t_01-02-28_150
59100	also	t_01-02-28_150
59101	shaping	t_01-02-28_150
59102	development	t_01-02-28_150
59103	policy	t_01-02-28_150
59104	.	t_01-02-28_150
59105	The	t_01-02-28_150
59106	new	t_01-02-28_150
59107	motto	t_01-02-28_150
59108	'Everything	t_01-02-28_150
59109	but	t_01-02-28_150
59110	Arms	t_01-02-28_150
59111	'	t_01-02-28_150
59112	sounds	t_01-02-28_150
59113	fine	t_01-02-28_150
59114	but	t_01-02-28_150
59115	misses	t_01-02-28_150
59116	the	t_01-02-28_150
59117	mark	t_01-02-28_150
59118	.	t_01-02-28_150
59119	First	t_01-02-28_150
59120	,	t_01-02-28_150
59121	the	t_01-02-28_150
59122	arsenals	t_01-02-28_150
59123	are	t_01-02-28_150
59124	so	t_01-02-28_150
59125	full	t_01-02-28_150
59126	,	t_01-02-28_150
59127	as	t_01-02-28_150
59128	the	t_01-02-28_150
59129	result	t_01-02-28_150
59130	of	t_01-02-28_150
59131	arms	t_01-02-28_150
59132	exports	t_01-02-28_150
59133	from	t_01-02-28_150
59134	industrialised	t_01-02-28_150
59135	countries	t_01-02-28_150
59136	,	t_01-02-28_150
59137	including	t_01-02-28_150
59138	Germany	t_01-02-28_150
59139	,	t_01-02-28_150
59140	that	t_01-02-28_150
59141	war	t_01-02-28_150
59142	can	t_01-02-28_150
59143	be	t_01-02-28_150
59144	waged	t_01-02-28_150
59145	and	t_01-02-28_150
59146	will	t_01-02-28_150
59147	be	t_01-02-28_150
59148	waged	t_01-02-28_150
59149	with	t_01-02-28_150
59150	the	t_01-02-28_150
59151	weapons	t_01-02-28_150
59152	already	t_01-02-28_150
59153	available	t_01-02-28_150
59154	.	t_01-02-28_150
59155	Secondly	t_01-02-28_150
59156	,	t_01-02-28_150
59157	it	t_01-02-28_150
59158	is	t_01-02-28_150
59159	hypocritical	t_01-02-28_150
59160	of	t_01-02-28_150
59161	the	t_01-02-28_150
59162	European	t_01-02-28_150
59163	Union	t_01-02-28_150
59164	to	t_01-02-28_150
59165	preach	t_01-02-28_150
59166	liberalisation	t_01-02-28_150
59167	of	t_01-02-28_150
59168	the	t_01-02-28_150
59169	markets	t_01-02-28_150
59170	as	t_01-02-28_150
59171	a	t_01-02-28_150
59172	universal	t_01-02-28_150
59173	panacea	t_01-02-28_150
59174	while	t_01-02-28_150
59175	bemoaning	t_01-02-28_150
59176	the	t_01-02-28_150
59177	fact	t_01-02-28_150
59178	that	t_01-02-28_150
59179	the	t_01-02-28_150
59180	48	t_01-02-28_150
59181	poorest	t_01-02-28_150
59182	countries	t_01-02-28_150
59183	have	t_01-02-28_150
59184	been	t_01-02-28_150
59185	allowed	t_01-02-28_150
59186	to	t_01-02-28_150
59187	export	t_01-02-28_150
59188	all	t_01-02-28_150
59189	their	t_01-02-28_150
59190	products	t_01-02-28_150
59191	to	t_01-02-28_150
59192	the	t_01-02-28_150
59193	Union	t_01-02-28_150
59194	duty	t_01-02-28_150
59195	free	t_01-02-28_150
59196	since	t_01-02-28_150
59197	the	t_01-02-28_150
59198	year	t_01-02-28_150
59199	2000.	t_01-02-28_150
59200	Thirdly	t_01-02-28_150
59201	,	t_01-02-28_150
59202	I	t_01-02-28_150
59203	think	t_01-02-28_150
59204	it	t_01-02-28_150
59205	is	t_01-02-28_150
59206	cynical	t_01-02-28_150
59207	of	t_01-02-28_150
59208	rich	t_01-02-28_150
59209	countries	t_01-02-28_150
59210	-	t_01-02-28_150
59211	including	t_01-02-28_150
59212	Germany	t_01-02-28_150
59213	-	t_01-02-28_150
59214	to	t_01-02-28_150
59215	encourage	t_01-02-28_150
59216	a	t_01-02-28_150
59217	brain	t_01-02-28_150
59218	drain	t_01-02-28_150
59219	from	t_01-02-28_150
59220	developing	t_01-02-28_150
59221	countries	t_01-02-28_150
59222	,	t_01-02-28_150
59223	thereby	t_01-02-28_150
59224	pulling	t_01-02-28_150
59225	the	t_01-02-28_150
59226	rug	t_01-02-28_150
59227	out	t_01-02-28_150
59228	from	t_01-02-28_150
59229	under	t_01-02-28_150
59230	a	t_01-02-28_150
59231	self-perpetuating	t_01-02-28_150
59232	upswing	t_01-02-28_150
59233	.	t_01-02-28_150
59234	Development	t_01-02-28_150
59235	policy	t_01-02-28_150
59236	is	t_01-02-28_150
59237	not	t_01-02-28_150
59238	just	t_01-02-28_150
59239	altruism	t_01-02-28_150
59240	,	t_01-02-28_150
59241	it	t_01-02-28_150
59242	is	t_01-02-28_150
59243	self	t_01-02-28_150
59244	interest	t_01-02-28_150
59245	.	t_01-02-28_150
59246	It	t_01-02-28_150
59247	is	t_01-02-28_150
59248	striking	t_01-02-28_150
59249	that	t_01-02-28_150
59250	areas	t_01-02-28_150
59251	which	t_01-02-28_150
59252	provide	t_01-02-28_150
59253	raw	t_01-02-28_150
59254	materials	t_01-02-28_150
59255	are	t_01-02-28_150
59256	defined	t_01-02-28_150
59257	as	t_01-02-28_150
59258	areas	t_01-02-28_150
59259	of	t_01-02-28_150
59260	interest	t_01-02-28_150
59261	and	t_01-02-28_150
59262	,	t_01-02-28_150
59263	according	t_01-02-28_150
59264	to	t_01-02-28_150
59265	the	t_01-02-28_150
59266	new	t_01-02-28_150
59267	NATO	t_01-02-28_150
59268	strategy	t_01-02-28_150
59269	and	t_01-02-28_150
59270	the	t_01-02-28_150
59271	rules	t_01-02-28_150
59272	of	t_01-02-28_150
59273	engagement	t_01-02-28_150
59274	for	t_01-02-28_150
59275	the	t_01-02-28_150
59276	future	t_01-02-28_150
59277	EU	t_01-02-28_150
59278	strike	t_01-02-28_150
59279	force	t_01-02-28_150
59280	,	t_01-02-28_150
59281	areas	t_01-02-28_150
59282	of	t_01-02-28_150
59283	interest	t_01-02-28_150
59284	can	t_01-02-28_150
59285	also	t_01-02-28_150
59286	be	t_01-02-28_150
59287	secured	t_01-02-28_150
59288	using	t_01-02-28_150
59289	military	t_01-02-28_150
59290	force	t_01-02-28_150
59291	.	t_01-02-28_150
59292	If	t_01-02-28_150
59293	we	t_01-02-28_150
59294	want	t_01-02-28_150
59295	a	t_01-02-28_150
59296	new	t_01-02-28_150
59297	European	t_01-02-28_150
59298	Union	t_01-02-28_150
59299	for	t_01-02-28_150
59300	the	t_01-02-28_150
59301	twenty-first	t_01-02-28_150
59302	century	t_01-02-28_150
59303	,	t_01-02-28_150
59304	then	t_01-02-28_150
59305	we	t_01-02-28_150
59306	need	t_01-02-28_150
59307	a	t_01-02-28_150
59308	radical	t_01-02-28_150
59309	change	t_01-02-28_150
59310	in	t_01-02-28_150
59311	development	t_01-02-28_150
59312	policy	t_01-02-28_150
59313	.	t_01-02-28_150
59314	First	t_01-02-28_166
59315	of	t_01-02-28_166
59316	all	t_01-02-28_166
59317	I	t_01-02-28_166
59318	would	t_01-02-28_166
59319	like	t_01-02-28_166
59320	to	t_01-02-28_166
59321	support	t_01-02-28_166
59322	very	t_01-02-28_166
59323	much	t_01-02-28_166
59324	what	t_01-02-28_166
59325	my	t_01-02-28_166
59326	colleague	t_01-02-28_166
59327	Mr	t_01-02-28_166
59328	Piétrasanta	t_01-02-28_166
59329	said	t_01-02-28_166
59330	and	t_01-02-28_166
59331	say	t_01-02-28_166
59332	that	t_01-02-28_166
59333	our	t_01-02-28_166
59334	group	t_01-02-28_166
59335	will	t_01-02-28_166
59336	be	t_01-02-28_166
59337	voting	t_01-02-28_166
59338	for	t_01-02-28_166
59339	the	t_01-02-28_166
59340	reports	t_01-02-28_166
59341	by	t_01-02-28_166
59342	Mr	t_01-02-28_166
59343	Piétrasanta	t_01-02-28_166
59344	and	t_01-02-28_166
59345	Mr	t_01-02-28_166
59346	Varela	t_01-02-28_166
59347	Suanzes-Carpegna	t_01-02-28_166
59348	.	t_01-02-28_166
59349	I	t_01-02-28_166
59350	only	t_01-02-28_166
59351	have	t_01-02-28_166
59352	two	t_01-02-28_166
59353	points	t_01-02-28_166
59354	I	t_01-02-28_166
59355	want	t_01-02-28_166
59356	to	t_01-02-28_166
59357	make	t_01-02-28_166
59358	.	t_01-02-28_166
59359	The	t_01-02-28_166
59360	first	t_01-02-28_166
59361	concerns	t_01-02-28_166
59362	the	t_01-02-28_166
59363	very	t_01-02-28_166
59364	important	t_01-02-28_166
59365	amendment	t_01-02-28_166
59366	tabled	t_01-02-28_166
59367	by	t_01-02-28_166
59368	my	t_01-02-28_166
59369	colleague	t_01-02-28_166
59370	Mr	t_01-02-28_166
59371	Piétrasanta	t_01-02-28_166
59372	in	t_01-02-28_166
59373	committee	t_01-02-28_166
59374	.	t_01-02-28_166
59375	Stocks	t_01-02-28_166
59376	of	t_01-02-28_166
59377	blue	t_01-02-28_166
59378	and	t_01-02-28_166
59379	white	t_01-02-28_166
59380	marlin	t_01-02-28_166
59381	are	t_01-02-28_166
59382	severely	t_01-02-28_166
59383	depleted	t_01-02-28_166
59384	in	t_01-02-28_166
59385	the	t_01-02-28_166
59386	Atlantic	t_01-02-28_166
59387	and	t_01-02-28_166
59388	they	t_01-02-28_166
59389	do	t_01-02-28_166
59390	need	t_01-02-28_166
59391	protection	t_01-02-28_166
59392	.	t_01-02-28_166
59393	In	t_01-02-28_166
59394	1996	t_01-02-28_166
59395	ICAT	t_01-02-28_166
59396	adopted	t_01-02-28_166
59397	a	t_01-02-28_166
59398	resolution	t_01-02-28_166
59399	saying	t_01-02-28_166
59400	that	t_01-02-28_166
59401	the	t_01-02-28_166
59402	contracting	t_01-02-28_166
59403	party	t_01-02-28_166
59404	should	t_01-02-28_166
59405	promote	t_01-02-28_166
59406	the	t_01-02-28_166
59407	use	t_01-02-28_166
59408	of	t_01-02-28_166
59409	mono-filament	t_01-02-28_166
59410	leaders	t_01-02-28_166
59411	in	t_01-02-28_166
59412	recreational	t_01-02-28_166
59413	and	t_01-02-28_166
59414	long-line	t_01-02-28_166
59415	fisheries	t_01-02-28_166
59416	.	t_01-02-28_166
59417	This	t_01-02-28_166
59418	gear	t_01-02-28_166
59419	helps	t_01-02-28_166
59420	with	t_01-02-28_166
59421	the	t_01-02-28_166
59422	live	t_01-02-28_166
59423	release	t_01-02-28_166
59424	of	t_01-02-28_166
59425	marlin	t_01-02-28_166
59426	and	t_01-02-28_166
59427	so	t_01-02-28_166
59428	can	t_01-02-28_166
59429	contribute	t_01-02-28_166
59430	to	t_01-02-28_166
59431	the	t_01-02-28_166
59432	conservation	t_01-02-28_166
59433	of	t_01-02-28_166
59434	the	t_01-02-28_166
59435	stocks	t_01-02-28_166
59436	.	t_01-02-28_166
59437	Mr	t_01-02-28_166
59438	Piétrasanta	t_01-02-28_166
59439	wanted	t_01-02-28_166
59440	to	t_01-02-28_166
59441	strengthen	t_01-02-28_166
59442	this	t_01-02-28_166
59443	resolution	t_01-02-28_166
59444	by	t_01-02-28_166
59445	saying	t_01-02-28_166
59446	that	t_01-02-28_166
59447	the	t_01-02-28_166
59448	gear	t_01-02-28_166
59449	should	t_01-02-28_166
59450	be	t_01-02-28_166
59451	obligatory	t_01-02-28_166
59452	rather	t_01-02-28_166
59453	than	t_01-02-28_166
59454	just	t_01-02-28_166
59455	simply	t_01-02-28_166
59456	encouraged	t_01-02-28_166
59457	.	t_01-02-28_166
59458	After	t_01-02-28_166
59459	all	t_01-02-28_166
59460	the	t_01-02-28_166
59461	stocks	t_01-02-28_166
59462	need	t_01-02-28_166
59463	our	t_01-02-28_166
59464	help	t_01-02-28_166
59465	.	t_01-02-28_166
59466	However	t_01-02-28_166
59467	,	t_01-02-28_166
59468	the	t_01-02-28_166
59469	amendment	t_01-02-28_166
59470	was	t_01-02-28_166
59471	defeated	t_01-02-28_166
59472	as	t_01-02-28_166
59473	it	t_01-02-28_166
59474	would	t_01-02-28_166
59475	have	t_01-02-28_166
59476	interfered	t_01-02-28_166
59477	with	t_01-02-28_166
59478	the	t_01-02-28_166
59479	catching	t_01-02-28_166
59480	of	t_01-02-28_166
59481	sharks	t_01-02-28_166
59482	by	t_01-02-28_166
59483	EU	t_01-02-28_166
59484	industry	t_01-02-28_166
59485	.	t_01-02-28_166
59486	However	t_01-02-28_166
59487	,	t_01-02-28_166
59488	there	t_01-02-28_166
59489	are	t_01-02-28_166
59490	no	t_01-02-28_166
59491	international	t_01-02-28_166
59492	or	t_01-02-28_166
59493	even	t_01-02-28_166
59494	European	t_01-02-28_166
59495	regulations	t_01-02-28_166
59496	on	t_01-02-28_166
59497	shark-fishing	t_01-02-28_166
59498	and	t_01-02-28_166
59499	these	t_01-02-28_166
59500	species	t_01-02-28_166
59501	are	t_01-02-28_166
59502	also	t_01-02-28_166
59503	in	t_01-02-28_166
59504	some	t_01-02-28_166
59505	cases	t_01-02-28_166
59506	over-fished	t_01-02-28_166
59507	.	t_01-02-28_166
59508	It	t_01-02-28_166
59509	is	t_01-02-28_166
59510	unacceptable	t_01-02-28_166
59511	to	t_01-02-28_166
59512	reject	t_01-02-28_166
59513	measures	t_01-02-28_166
59514	to	t_01-02-28_166
59515	conserve	t_01-02-28_166
59516	depleted	t_01-02-28_166
59517	species	t_01-02-28_166
59518	because	t_01-02-28_166
59519	they	t_01-02-28_166
59520	would	t_01-02-28_166
59521	hurt	t_01-02-28_166
59522	completely	t_01-02-28_166
59523	unregulated	t_01-02-28_166
59524	fisheries	t_01-02-28_166
59525	for	t_01-02-28_166
59526	other	t_01-02-28_166
59527	depleted	t_01-02-28_166
59528	species	t_01-02-28_166
59529	.	t_01-02-28_166
59530	The	t_01-02-28_166
59531	second	t_01-02-28_166
59532	point	t_01-02-28_166
59533	I	t_01-02-28_166
59534	want	t_01-02-28_166
59535	to	t_01-02-28_166
59536	make	t_01-02-28_166
59537	is	t_01-02-28_166
59538	in	t_01-02-28_166
59539	relation	t_01-02-28_166
59540	to	t_01-02-28_166
59541	the	t_01-02-28_166
59542	financial	t_01-02-28_166
59543	contribution	t_01-02-28_166
59544	report	t_01-02-28_166
59545	by	t_01-02-28_166
59546	Mr	t_01-02-28_166
59547	Varela	t_01-02-28_166
59548	Suanzes-Carpegna	t_01-02-28_166
59549	.	t_01-02-28_166
59550	Member	t_01-02-28_166
59551	States	t_01-02-28_166
59552	should	t_01-02-28_166
59553	finance	t_01-02-28_166
59554	measures	t_01-02-28_166
59555	,	t_01-02-28_166
59556	including	t_01-02-28_166
59557	observer	t_01-02-28_166
59558	programmes	t_01-02-28_166
59559	,	t_01-02-28_166
59560	to	t_01-02-28_166
59561	monitor	t_01-02-28_166
59562	their	t_01-02-28_166
59563	responsibilities	t_01-02-28_166
59564	.	t_01-02-28_166
59565	The	t_01-02-28_166
59566	Commission	t_01-02-28_166
59567	has	t_01-02-28_166
59568	offered	t_01-02-28_166
59569	to	t_01-02-28_166
59570	fund	t_01-02-28_166
59571	half	t_01-02-28_166
59572	the	t_01-02-28_166
59573	cost	t_01-02-28_166
59574	and	t_01-02-28_166
59575	that	t_01-02-28_166
59576	is	t_01-02-28_166
59577	sufficient	t_01-02-28_166
59578	.	t_01-02-28_166
59579	We	t_01-02-28_166
59580	will	t_01-02-28_166
59581	be	t_01-02-28_166
59582	opposing	t_01-02-28_166
59583	one	t_01-02-28_166
59584	amendment	t_01-02-28_166
59585	,	t_01-02-28_166
59586	but	t_01-02-28_166
59587	supporting	t_01-02-28_166
59588	the	t_01-02-28_166
59589	overall	t_01-02-28_166
59590	report	t_01-02-28_166
59591	.	t_01-02-28_166
59592	It	t_01-02-28_176
59593	will	t_01-02-28_176
59594	be	t_01-02-28_176
59595	no	t_01-02-28_176
59596	surprise	t_01-02-28_176
59597	to	t_01-02-28_176
59598	anyone	t_01-02-28_176
59599	that	t_01-02-28_176
59600	the	t_01-02-28_176
59601	Greens	t_01-02-28_176
59602	will	t_01-02-28_176
59603	vote	t_01-02-28_176
59604	against	t_01-02-28_176
59605	this	t_01-02-28_176
59606	agreement	t_01-02-28_176
59607	,	t_01-02-28_176
59608	as	t_01-02-28_176
59609	we	t_01-02-28_176
59610	do	t_01-02-28_176
59611	with	t_01-02-28_176
59612	all	t_01-02-28_176
59613	third-country	t_01-02-28_176
59614	fisheries	t_01-02-28_176
59615	agreements	t_01-02-28_176
59616	.	t_01-02-28_176
59617	I	t_01-02-28_176
59618	have	t_01-02-28_176
59619	one	t_01-02-28_176
59620	specific	t_01-02-28_176
59621	question	t_01-02-28_176
59622	for	t_01-02-28_176
59623	Commissioner	t_01-02-28_176
59624	Fischler	t_01-02-28_176
59625	.	t_01-02-28_176
59626	The	t_01-02-28_176
59627	agreement	t_01-02-28_176
59628	with	t_01-02-28_176
59629	Equatorial	t_01-02-28_176
59630	Guinea	t_01-02-28_176
59631	concerns	t_01-02-28_176
59632	tuna	t_01-02-28_176
59633	,	t_01-02-28_176
59634	but	t_01-02-28_176
59635	Equatorial	t_01-02-28_176
59636	Guinea	t_01-02-28_176
59637	is	t_01-02-28_176
59638	a	t_01-02-28_176
59639	well-known	t_01-02-28_176
59640	flag	t_01-02-28_176
59641	of	t_01-02-28_176
59642	convenience	t_01-02-28_176
59643	country	t_01-02-28_176
59644	.	t_01-02-28_176
59645	Members	t_01-02-28_176
59646	of	t_01-02-28_176
59647	ICAT	t_01-02-28_176
59648	,	t_01-02-28_176
59649	including	t_01-02-28_176
59650	the	t_01-02-28_176
59651	EU	t_01-02-28_176
59652	,	t_01-02-28_176
59653	have	t_01-02-28_176
59654	agreed	t_01-02-28_176
59655	to	t_01-02-28_176
59656	prohibit	t_01-02-28_176
59657	the	t_01-02-28_176
59658	importation	t_01-02-28_176
59659	of	t_01-02-28_176
59660	big-eye	t_01-02-28_176
59661	and	t_01-02-28_176
59662	blue	t_01-02-28_176
59663	fin	t_01-02-28_176
59664	tuna	t_01-02-28_176
59665	from	t_01-02-28_176
59666	Equatorial	t_01-02-28_176
59667	Guinea	t_01-02-28_176
59668	.	t_01-02-28_176
59669	I	t_01-02-28_176
59670	presume	t_01-02-28_176
59671	that	t_01-02-28_176
59672	negotiations	t_01-02-28_176
59673	are	t_01-02-28_176
59674	already	t_01-02-28_176
59675	proceeding	t_01-02-28_176
59676	for	t_01-02-28_176
59677	the	t_01-02-28_176
59678	next	t_01-02-28_176
59679	agreement	t_01-02-28_176
59680	,	t_01-02-28_176
59681	as	t_01-02-28_176
59682	this	t_01-02-28_176
59683	one	t_01-02-28_176
59684	expires	t_01-02-28_176
59685	in	t_01-02-28_176
59686	June	t_01-02-28_176
59687	.	t_01-02-28_176
59688	Could	t_01-02-28_176
59689	the	t_01-02-28_176
59690	EU	t_01-02-28_176
59691	not	t_01-02-28_176
59692	use	t_01-02-28_176
59693	its	t_01-02-28_176
59694	influence	t_01-02-28_176
59695	to	t_01-02-28_176
59696	encourage	t_01-02-28_176
59697	Equatorial	t_01-02-28_176
59698	Guinea	t_01-02-28_176
59699	to	t_01-02-28_176
59700	cease	t_01-02-28_176
59701	allowing	t_01-02-28_176
59702	vessels	t_01-02-28_176
59703	to	t_01-02-28_176
59704	use	t_01-02-28_176
59705	its	t_01-02-28_176
59706	flag	t_01-02-28_176
59707	to	t_01-02-28_176
59708	fish	t_01-02-28_176
59709	illegally	t_01-02-28_176
59710	.	t_01-02-28_176
59711	The	t_01-02-28_176
59712	EU	t_01-02-28_176
59713	is	t_01-02-28_176
59714	concerned	t_01-02-28_176
59715	about	t_01-02-28_176
59716	the	t_01-02-28_176
59717	growing	t_01-02-28_176
59718	use	t_01-02-28_176
59719	of	t_01-02-28_176
59720	flags	t_01-02-28_176
59721	of	t_01-02-28_176
59722	convenience	t_01-02-28_176
59723	.	t_01-02-28_176
59724	This	t_01-02-28_176
59725	would	t_01-02-28_176
59726	seem	t_01-02-28_176
59727	to	t_01-02-28_176
59728	be	t_01-02-28_176
59729	a	t_01-02-28_176
59730	very	t_01-02-28_176
59731	good	t_01-02-28_176
59732	opportunity	t_01-02-28_176
59733	to	t_01-02-28_176
59734	get	t_01-02-28_176
59735	one	t_01-02-28_176
59736	state	t_01-02-28_176
59737	at	t_01-02-28_176
59738	least	t_01-02-28_176
59739	to	t_01-02-28_176
59740	be	t_01-02-28_176
59741	more	t_01-02-28_176
59742	cooperative	t_01-02-28_176
59743	with	t_01-02-28_176
59744	international	t_01-02-28_176
59745	legal	t_01-02-28_176
59746	norms	t_01-02-28_176
59747	.	t_01-02-28_176
59748	I	t_01-02-28_179
59749	know	t_01-02-28_179
59750	that	t_01-02-28_179
59751	it	t_01-02-28_179
59752	is	t_01-02-28_179
59753	very	t_01-02-28_179
59754	late	t_01-02-28_179
59755	at	t_01-02-28_179
59756	night	t_01-02-28_179
59757	and	t_01-02-28_179
59758	everyone	t_01-02-28_179
59759	is	t_01-02-28_179
59760	very	t_01-02-28_179
59761	tired	t_01-02-28_179
59762	but	t_01-02-28_179
59763	I	t_01-02-28_179
59764	did	t_01-02-28_179
59765	ask	t_01-02-28_179
59766	a	t_01-02-28_179
59767	specific	t_01-02-28_179
59768	question	t_01-02-28_179
59769	of	t_01-02-28_179
59770	the	t_01-02-28_179
59771	Commissioner	t_01-02-28_179
59772	and	t_01-02-28_179
59773	I	t_01-02-28_179
59774	think	t_01-02-28_179
59775	the	t_01-02-28_179
59776	Commissioner	t_01-02-28_179
59777	misunderstood	t_01-02-28_179
59778	me	t_01-02-28_179
59779	.	t_01-02-28_179
59780	The	t_01-02-28_179
59781	Greens	t_01-02-28_179
59782	are	t_01-02-28_179
59783	voting	t_01-02-28_179
59784	against	t_01-02-28_179
59785	this	t_01-02-28_179
59786	agreement	t_01-02-28_179
59787	,	t_01-02-28_179
59788	as	t_01-02-28_179
59789	we	t_01-02-28_179
59790	do	t_01-02-28_179
59791	with	t_01-02-28_179
59792	all	t_01-02-28_179
59793	third-country	t_01-02-28_179
59794	agreements	t_01-02-28_179
59795	.	t_01-02-28_179
59796	We	t_01-02-28_179
59797	are	t_01-02-28_179
59798	not	t_01-02-28_179
59799	happy	t_01-02-28_179
59800	,	t_01-02-28_179
59801	as	t_01-02-28_179
59802	you	t_01-02-28_179
59803	said	t_01-02-28_179
59804	in	t_01-02-28_179
59805	your	t_01-02-28_179
59806	introduction	t_01-02-28_179
59807	,	t_01-02-28_179
59808	in	t_01-02-28_179
59809	relation	t_01-02-28_179
59810	to	t_01-02-28_179
59811	the	t_01-02-28_179
59812	agreement	t_01-02-28_179
59813	with	t_01-02-28_179
59814	Equatorial	t_01-02-28_179
59815	Guinea	t_01-02-28_179
59816	.	t_01-02-28_179
59817	The	t_01-02-28_179
59818	question	t_01-02-28_179
59819	is	t_01-02-28_179
59820	in	t_01-02-28_179
59821	relation	t_01-02-28_179
59822	to	t_01-02-28_179
59823	flags	t_01-02-28_179
59824	of	t_01-02-28_179
59825	convenience	t_01-02-28_179
59826	.	t_01-02-28_179
59827	Equatorial	t_01-02-28_179
59828	Guinea	t_01-02-28_179
59829	is	t_01-02-28_179
59830	notorious	t_01-02-28_179
59831	in	t_01-02-28_179
59832	relation	t_01-02-28_179
59833	to	t_01-02-28_179
59834	that	t_01-02-28_179
59835	and	t_01-02-28_179
59836	you	t_01-02-28_179
59837	did	t_01-02-28_179
59838	not	t_01-02-28_179
59839	address	t_01-02-28_179
59840	the	t_01-02-28_179
59841	question	t_01-02-28_179
59842	.	t_01-02-28_179
59843	Maybe	t_01-02-28_179
59844	it	t_01-02-28_179
59845	is	t_01-02-28_179
59846	too	t_01-02-28_179
59847	late	t_01-02-28_179
59848	tonight	t_01-02-28_179
59849	,	t_01-02-28_179
59850	but	t_01-02-28_179
59851	we	t_01-02-28_179
59852	would	t_01-02-28_179
59853	like	t_01-02-28_179
59854	an	t_01-02-28_179
59855	answer	t_01-02-28_179
59856	because	t_01-02-28_179
59857	you	t_01-02-28_179
59858	are	t_01-02-28_179
59859	negotiating	t_01-02-28_179
59860	,	t_01-02-28_179
59861	despite	t_01-02-28_179
59862	the	t_01-02-28_179
59863	fact	t_01-02-28_179
59864	that	t_01-02-28_179
59865	there	t_01-02-28_179
59866	is	t_01-02-28_179
59867	an	t_01-02-28_179
59868	agreement	t_01-02-28_179
59869	to	t_01-02-28_179
59870	ban	t_01-02-28_179
59871	tuna	t_01-02-28_179
59872	imports	t_01-02-28_179
59873	and	t_01-02-28_179
59874	this	t_01-02-28_179
59875	agreement	t_01-02-28_179
59876	is	t_01-02-28_179
59877	very	t_01-02-28_179
59878	much	t_01-02-28_179
59879	related	t_01-02-28_179
59880	to	t_01-02-28_179
59881	that	t_01-02-28_179
59882	.	t_01-02-28_179
59883	We	t_01-02-28_179
59884	need	t_01-02-28_179
59885	a	t_01-02-28_179
59886	reply	t_01-02-28_179
59887	.	t_01-02-28_179
59888	Maybe	t_01-02-28_179
59889	it	t_01-02-28_179
59890	is	t_01-02-28_179
59891	too	t_01-02-28_179
59892	late	t_01-02-28_179
59893	tonight	t_01-02-28_179
59894	,	t_01-02-28_179
59895	but	t_01-02-28_179
59896	it	t_01-02-28_179
59897	is	t_01-02-28_179
59898	important	t_01-02-28_179
59899	.	t_01-02-28_179
59900	Mr	t_01-02-28_180
59901	President	t_01-02-28_180
59902	,	t_01-02-28_180
59903	I	t_01-02-28_180
59904	clearly	t_01-02-28_180
59905	heard	t_01-02-28_180
59906	the	t_01-02-28_180
59907	lady	t_01-02-28_180
59908	Member	t_01-02-28_180
59909	state	t_01-02-28_180
59910	on	t_01-02-28_180
59911	behalf	t_01-02-28_180
59912	of	t_01-02-28_180
59913	the	t_01-02-28_180
59914	Group	t_01-02-28_180
59915	of	t_01-02-28_180
59916	the	t_01-02-28_180
59917	Greens/	t_01-02-28_180
59918	European	t_01-02-28_180
59919	Free	t_01-02-28_180
59920	Alliance	t_01-02-28_180
59921	that	t_01-02-28_180
59922	she	t_01-02-28_180
59923	opposed	t_01-02-28_180
59924	this	t_01-02-28_180
59925	sort	t_01-02-28_180
59926	of	t_01-02-28_180
59927	agreement	t_01-02-28_180
59928	in	t_01-02-28_180
59929	principle	t_01-02-28_180
59930	.	t_01-02-28_180
59931	But	t_01-02-28_180
59932	I	t_01-02-28_180
59933	see	t_01-02-28_180
59934	no	t_01-02-28_180
59935	reason	t_01-02-28_180
59936	why	t_01-02-28_180
59937	I	t_01-02-28_180
59938	should	t_01-02-28_180
59939	comment	t_01-02-28_180
59940	on	t_01-02-28_180
59941	this	t_01-02-28_180
59942	principle	t_01-02-28_180
59943	of	t_01-02-28_180
59944	the	t_01-02-28_180
59945	Group	t_01-02-28_180
59946	of	t_01-02-28_180
59947	the	t_01-02-28_180
59948	Greens	t_01-02-28_180
59949	in	t_01-02-28_180
59950	my	t_01-02-28_180
59951	reply	t_01-02-28_180
59952	.	t_01-02-28_180
59953	As	t_01-02-28_180
59954	for	t_01-02-28_180
59955	what	t_01-02-28_180
59956	she	t_01-02-28_180
59957	said	t_01-02-28_180
59958	about	t_01-02-28_180
59959	flags	t_01-02-28_180
59960	of	t_01-02-28_180
59961	convenience	t_01-02-28_180
59962	,	t_01-02-28_180
59963	the	t_01-02-28_180
