id	text	lemma	sent	source	pos	mother	rel
62082	möchte	mögen	2778	t_02-04-09_235	VMFIN	62082	ROOT
62083	jedoch	jedoch	2778	t_02-04-09_235	ADV	62082	mo
62084	nochmals	nochmals	2778	t_02-04-09_235	ADV	62085	mo
62085	betonen	betonen	2778	t_02-04-09_235	VVINF	62082	oc
62086	,	,	2778	t_02-04-09_235	$,	62085	punct
62087	dass	dass	2778	t_02-04-09_235	KOUS	62095	cp
62088	das	der	2778	t_02-04-09_235	PDS	62095	sb
62089	meiner	sich	2778	t_02-04-09_235	PPOSAT	62090	nk
62090	Ansicht	Ansicht	2778	t_02-04-09_235	NN	62091	nk
62091	nach	nach	2778	t_02-04-09_235	APPO	62095	mo
62092	nicht	nicht	2778	t_02-04-09_235	PTKNEG	62094	ng
62093	ihre	mein	2778	t_02-04-09_235	PPOSAT	62094	nk
62094	Schuld	Schuld	2778	t_02-04-09_235	NN	62095	pd
62095	ist	sein	2778	t_02-04-09_235	VAFIN	62085	oc
62096	.	.	2778	t_02-04-09_235	$.	62082	punct
62097	Vielmehr	Vielmehr	2779	t_02-04-09_235	ADV	62098	mo
62098	ist	sein	2779	t_02-04-09_235	VAFIN	62098	ROOT
62099	das	der	2779	t_02-04-09_235	PDS	62098	sb
62100	wohl	wohl	2779	t_02-04-09_235	ADV	62098	mo
62101	,	,	2779	t_02-04-09_235	$,	62098	punct
62102	wie	wie	2779	t_02-04-09_235	KOKOM	62107	mo
62103	bereits	bereits	2779	t_02-04-09_235	ADV	62104	mo
62104	einige	einig	2779	t_02-04-09_235	PIS	62107	sb
62105	meiner	sich	2779	t_02-04-09_235	PPOSAT	62106	nk
62106	Vorredner	Vorredner	2779	t_02-04-09_235	NN	62104	ag
62107	feststellten	feststellen	2779	t_02-04-09_235	VVINF	62110	mo
62108	,	,	2779	t_02-04-09_235	$,	62110	punct
62109	darauf	darauf	2779	t_02-04-09_235	PROAV	62110	op
62110	zurückzuführen	zurückführen	2779	t_02-04-09_235	VVIZU	62098	oc
62111	,	,	2779	t_02-04-09_235	$,	62110	punct
62112	dass	dass	2779	t_02-04-09_235	KOUS	62122	cp
62113	eine	einen	2779	t_02-04-09_235	ART	62114	nk
62114	Reihe	reihen	2779	t_02-04-09_235	NN	62122	sb
62115	sehr	sehr	2779	t_02-04-09_235	ADV	62116	mo
62116	schwieriger	schwierig	2779	t_02-04-09_235	ADJA	62117	nk
62117	Probleme	Problem	2779	t_02-04-09_235	NN	62114	ag
62118	den	der	2779	t_02-04-09_235	ART	62119	nk
62119	Kern	kernen	2779	t_02-04-09_235	NN	62122	oa
62120	dieses	dies	2779	t_02-04-09_235	PDAT	62121	nk
62121	Vorschlags	Vorschlag	2779	t_02-04-09_235	NN	62119	ag
62122	bilden	bilden	2779	t_02-04-09_235	VVINF	62109	re
62123	.	.	2779	t_02-04-09_235	$.	62098	punct
62124	Vor	Vor	2780	t_02-04-09_235	APPR	62126	mo
62125	allem	alle	2780	t_02-04-09_235	PIS	62124	nk
62126	macht	machen	2780	t_02-04-09_235	VVFIN	62126	ROOT
62127	er	ich	2780	t_02-04-09_235	PPER	62126	sb
62128	deutlich	deutlich	2780	t_02-04-09_235	ADJD	62126	mo
62129	,	,	2780	t_02-04-09_235	$,	62126	punct
62130	dass	dass	2780	t_02-04-09_235	KOUS	62142	cp
62131	sich	sich	2780	t_02-04-09_235	PRF	62142	oa
62132	unsere	mein	2780	t_02-04-09_235	PPOSAT	62133	nk
62133	Sprachenpolitik	Sprachenpolitik	2780	t_02-04-09_235	NN	62142	sb
62134	so	so	2780	t_02-04-09_235	ADV	62135	mo
62135	gut	gut	2780	t_02-04-09_235	ADJD	62142	mo
62136	wie	wie	2780	t_02-04-09_235	KOKOM	62138	cm
62137	gar	gar	2780	t_02-04-09_235	ADV	62138	mo
62138	nicht	nicht	2780	t_02-04-09_235	PTKNEG	62142	ng
62139	mit	mit	2780	t_02-04-09_235	APPR	62142	op
62140	den	der	2780	t_02-04-09_235	ART	62141	nk
62141	Bedürfnissen	Bedürfnis	2780	t_02-04-09_235	NN	62139	nk
62142	derjenigen	derjenige	2780	t_02-04-09_235	PDS	62127	re
62143	,	,	2780	t_02-04-09_235	$,	62142	punct
62144	die	der	2780	t_02-04-09_235	PRELS	62147	sb
62145	mit	mit	2780	t_02-04-09_235	APPR	62147	mo
62146	Patenten	Patente	2780	t_02-04-09_235	NN	62145	nk
62147	arbeiten	arbeiten	2780	t_02-04-09_235	VVFIN	62142	rc
62148	,	,	2780	t_02-04-09_235	$,	62149	punct
62149	vereinbaren	vereinbaren	2780	t_02-04-09_235	VVFIN	62126	cj
62150	lässt	lässt	2780	t_02-04-09_235	ADJD	62149	sb
62151	.	.	2780	t_02-04-09_235	$.	62126	punct
62152	Ich	Ich	2781	t_02-04-09_235	PPER	62153	sb
62153	vermute	vermuten	2781	t_02-04-09_235	VVFIN	62153	ROOT
62154	,	,	2781	t_02-04-09_235	$,	62153	punct
62155	dass	dass	2781	t_02-04-09_235	KOUS	62164	cp
62156	dies	dies	2781	t_02-04-09_235	PDS	62164	sb
62157	nur	nur	2781	t_02-04-09_235	ADV	62158	mo
62158	eines	ein	2781	t_02-04-09_235	PIS	62164	pd
62159	von	von	2781	t_02-04-09_235	APPR	62158	pg
62160	einer	einer	2781	t_02-04-09_235	ART	62161	nk
62161	Vielzahl	Vielzahl	2781	t_02-04-09_235	NN	62159	nk
62162	von	von	2781	t_02-04-09_235	APPR	62161	pg
62163	Problemen	Problem	2781	t_02-04-09_235	NN	62162	nk
62164	ist	sein	2781	t_02-04-09_235	VAFIN	62153	oc
62165	,	,	2781	t_02-04-09_235	$,	62164	punct
62166	denen	der	2781	t_02-04-09_235	PRELS	62177	da
62167	wir	ich	2781	t_02-04-09_235	PPER	62178	sb
62168	uns	sich	2781	t_02-04-09_235	PRF	62177	da
62169	in	in	2781	t_02-04-09_235	APPR	62177	mo
62170	nicht	nicht	2781	t_02-04-09_235	PTKNEG	62172	ng
62171	allzu	allzu	2781	t_02-04-09_235	PTKA	62172	mo
62172	ferner	fern	2781	t_02-04-09_235	ADJA	62173	nk
62173	Zukunft	Zukunft	2781	t_02-04-09_235	NN	62169	nk
62174	in	in	2781	t_02-04-09_235	APPR	62173	mnr
62175	der	der	2781	t_02-04-09_235	ART	62176	nk
62176	Union	Union	2781	t_02-04-09_235	NN	62174	nk
62177	gegenübersehen	gegenübersehen	2781	t_02-04-09_235	VVPP	62178	oc
62178	werden	werden	2781	t_02-04-09_235	VAINF	62164	rc
62179	.	.	2781	t_02-04-09_235	$.	62153	punct
62180	Meiner	Meiner	2782	t_02-04-09_235	PPOSAT	62181	nk
62181	Ansicht	Ansicht	2782	t_02-04-09_235	NN	62182	nk
62182	nach	nach	2782	t_02-04-09_235	APPO	62183	mo
62183	ist	sein	2782	t_02-04-09_235	VAFIN	62183	ROOT
62184	ein	einen	2782	t_02-04-09_235	ART	62185	nk
62185	Gemeinschaftspatent	Gemeinschaftspatent	2782	t_02-04-09_235	NN	62183	sb
62186	,	,	2782	t_02-04-09_235	$,	62185	punct
62187	das	der	2782	t_02-04-09_235	PRELS	62200	sb
62188	eine	einen	2782	t_02-04-09_235	ART	62191	nk
62189	sehr	sehr	2782	t_02-04-09_235	ADV	62190	mo
62190	nützliche	nützliche	2782	t_02-04-09_235	ADJA	62191	nk
62191	Entwicklung	Entwicklung	2782	t_02-04-09_235	NN	62199	pd
62192	im	im	2782	t_02-04-09_235	APPRART	62191	mnr
62193	Rahmen	Rahmen	2782	t_02-04-09_235	NN	62192	nk
62194	des	der	2782	t_02-04-09_235	ART	62195	nk
62195	Rechtes	Rechtes	2782	t_02-04-09_235	NN	62193	ag
62196	für	für	2782	t_02-04-09_235	APPR	62195	mnr
62197	geistiges	geistig	2782	t_02-04-09_235	ADJA	62198	nk
62198	Eigentum	Eigentum	2782	t_02-04-09_235	NN	62196	nk
62199	sein	mein	2782	t_02-04-09_235	VAINF	62200	oc
62200	könnte	können	2782	t_02-04-09_235	VMFIN	62185	rc
62201	,	,	2782	t_02-04-09_235	$,	62183	punct
62202	wenig	wenig	2782	t_02-04-09_235	ADV	62203	mo
62203	sinnvoll	sinnvoll	2782	t_02-04-09_235	ADJD	62183	pd
62204	,	,	2782	t_02-04-09_235	$,	62183	punct
62205	wenn	wenn	2782	t_02-04-09_235	KOUS	62210	cp
62206	es	ich	2782	t_02-04-09_235	PPER	62210	sb
62207	dem	der	2782	t_02-04-09_235	ART	62208	nk
62208	Patentnutzer	Patentnutzer	2782	t_02-04-09_235	NN	62210	da
62209	nicht	nicht	2782	t_02-04-09_235	PTKNEG	62210	ng
62210	hilft	helfen	2782	t_02-04-09_235	VVFIN	62183	mo
62211	.	.	2782	t_02-04-09_235	$.	62183	punct
62212	Wie	Wie	2783	t_02-04-09_235	PWAV	62217	mo
62213	ich	ich	2783	t_02-04-09_235	PPER	62217	sb
62214	aus	aus	2783	t_02-04-09_235	APPR	62217	mo
62215	der	der	2783	t_02-04-09_235	ART	62216	nk
62216	Branche	Branche	2783	t_02-04-09_235	NN	62214	nk
62217	höre	hören	2783	t_02-04-09_235	VVFIN	62219	mo
62218	,	,	2783	t_02-04-09_235	$,	62219	punct
62219	könnten	können	2783	t_02-04-09_235	VMFIN	62219	ROOT
62220	die	der	2783	t_02-04-09_235	ART	62221	nk
62221	Vorschläge	Vorschlag	2783	t_02-04-09_235	NN	62219	sb
62222	der	der	2783	t_02-04-09_235	ART	62223	nk
62223	Kommission	Kommission	2783	t_02-04-09_235	NN	62221	ag
62224	hilfreich	hilfreich	2783	t_02-04-09_235	ADJD	62225	pd
62225	sein	mein	2783	t_02-04-09_235	VAINF	62219	oc
62226	,	,	2783	t_02-04-09_235	$,	62219	punct
62227	doch	doch	2783	t_02-04-09_235	KON	62219	cd
62228	die	der	2783	t_02-04-09_235	PDS	62231	pd
62229	des	der	2783	t_02-04-09_235	ART	62230	nk
62230	Parlaments	Parlament	2783	t_02-04-09_235	NN	62228	ag
62231	seien	sein	2783	t_02-04-09_235	VAFIN	62227	cj
62232	es	ich	2783	t_02-04-09_235	PPER	62231	sb
62233	nicht	nicht	2783	t_02-04-09_235	PTKNEG	62231	ng
62234	.	.	2783	t_02-04-09_235	$.	62219	punct
62235	Da	Da	2784	t_02-04-09_235	KOUS	62244	cp
62236	diese	dies	2784	t_02-04-09_235	PDAT	62237	nk
62237	Angelegenheit	Angelegenheit	2784	t_02-04-09_235	NN	62244	sb
62238	nicht	nicht	2784	t_02-04-09_235	PTKNEG	62244	ng
62239	in	in	2784	t_02-04-09_235	APPR	62244	mo
62240	den	der	2784	t_02-04-09_235	ART	62241	nk
62241	Bereich	Bereich	2784	t_02-04-09_235	NN	62239	nk
62242	der	der	2784	t_02-04-09_235	ART	62243	nk
62243	Mitentscheidung	Mitentscheidung	2784	t_02-04-09_235	NN	62241	ag
62244	fällt	fällen	2784	t_02-04-09_235	VVFIN	62249	mo
62245	,	,	2784	t_02-04-09_235	$,	62246	punct
62246	wäre	sein	2784	t_02-04-09_235	VAFIN	62246	ROOT
62247	es	ich	2784	t_02-04-09_235	PPER	62246	sb
62248	am	am	2784	t_02-04-09_235	PTKA	62249	pm
62249	sinnvollsten	sinnvoll	2784	t_02-04-09_235	VVINF	62246	oc
62250	,	,	2784	t_02-04-09_235	$,	62249	punct
62251	wenn	wenn	2784	t_02-04-09_235	KOUS	62257	cp
62252	das	der	2784	t_02-04-09_235	ART	62253	nk
62253	Parlament	Parlament	2784	t_02-04-09_235	NN	62257	sb
62254	die	der	2784	t_02-04-09_235	ART	62256	nk
62255	geforderte	gefordert	2784	t_02-04-09_235	ADJA	62256	nk
62256	Stellungnahme	Stellungnahme	2784	t_02-04-09_235	NN	62257	oa
62257	abgibt	abgeben	2784	t_02-04-09_235	VVFIN	62249	mo
62258	und	und	2784	t_02-04-09_235	KON	62257	cd
62259	es	ich	2784	t_02-04-09_235	PPER	62263	ep
62260	dann	dann	2784	t_02-04-09_235	ADV	62263	mo
62261	dem	der	2784	t_02-04-09_235	ART	62262	nk
62262	Rat	raten	2784	t_02-04-09_235	NN	62263	da
62263	überlässt	überlässt	2784	t_02-04-09_235	VVPP	62258	cj
62264	,	,	2784	t_02-04-09_235	$,	62263	punct
62265	nach	nach	2784	t_02-04-09_235	APPR	62269	mo
62266	einer	einer	2784	t_02-04-09_235	ART	62267	nk
62267	Lösung	Lösung	2784	t_02-04-09_235	NN	62265	nk
62268	zu	zu	2784	t_02-04-09_235	PTKZU	62269	pm
62269	suchen	suchen	2784	t_02-04-09_235	VVINF	62263	re
62270	.	.	2784	t_02-04-09_235	$.	62246	punct
62271	Ich	Ich	2785	t_02-04-09_235	PPER	62272	sb
62272	gebe	geben	2785	t_02-04-09_235	VVFIN	62272	ROOT
62273	bereitwillig	bereitwillig	2785	t_02-04-09_235	ADJD	62272	mo
62274	zu	zu	2785	t_02-04-09_235	PTKVZ	62272	svp
62275	,	,	2785	t_02-04-09_235	$,	62272	punct
62276	dass	dass	2785	t_02-04-09_235	KOUS	62282	cp
62277	das	der	2785	t_02-04-09_235	PDS	62282	sb
62278	kein	kein	2785	t_02-04-09_235	PIAT	62281	nk
62279	sonderlich	sonderlich	2785	t_02-04-09_235	ADJD	62280	mo
62280	glanzvoller	glanzvoll	2785	t_02-04-09_235	ADJA	62281	nk
62281	Vorschlag	Vorschlag	2785	t_02-04-09_235	NN	62282	pd
62282	ist	sein	2785	t_02-04-09_235	VAFIN	62272	oc
62283	,	,	2785	t_02-04-09_235	$,	62282	punct
62284	aber	aber	2785	t_02-04-09_235	KON	62282	cd
62285	er	ich	2785	t_02-04-09_235	PPER	62286	sb
62286	ist	sein	2785	t_02-04-09_235	VAFIN	62284	cj
62287	pragmatisch	pragmatisch	2785	t_02-04-09_235	ADJD	62286	pd
62288	.	.	2785	t_02-04-09_235	$.	62272	punct
62289	Unter	Unter	2786	t_02-04-09_235	APPR	62293	mo
62290	den	der	2786	t_02-04-09_235	ART	62292	nk
62291	gegebenen	gegeben	2786	t_02-04-09_235	ADJA	62292	nk
62292	Umständen	Umstand	2786	t_02-04-09_235	NN	62289	nk
62293	stellt	stellen	2786	t_02-04-09_235	VVFIN	62293	ROOT
62294	er	ich	2786	t_02-04-09_235	PPER	62293	sb
62295	meiner	sich	2786	t_02-04-09_235	PPOSAT	62296	nk
62296	Ansicht	Ansicht	2786	t_02-04-09_235	NN	62293	da
62297	nach	nach	2786	t_02-04-09_235	APPR	62293	mo
62298	das	der	2786	t_02-04-09_235	ART	62300	nk
62299	richtige	richtige	2786	t_02-04-09_235	ADJA	62300	nk
62300	Vorgehen	Vorgehen	2786	t_02-04-09_235	NN	62297	nk
62301	dar	dar	2786	t_02-04-09_235	PTKVZ	62293	svp
62302	.	.	2786	t_02-04-09_235	$.	62293	punct
62303	Wie	Wie	2787	t_02-04-09_235	PWAV	62322	mo
62304	Herr	Herr	2787	t_02-04-09_235	NN	62322	mo
62305	Lehne	lehnen	2787	t_02-04-09_235	NN	62304	nk
62306	habe	habe	2787	t_02-04-09_235	VAFIN	62306	ROOT
62307	auch	auch	2787	t_02-04-09_235	ADV	62308	mo
62308	ich	ich	2787	t_02-04-09_235	PPER	62306	sb
62309	jetzt	jetzt	2787	t_02-04-09_235	ADV	62306	mo
62310	noch	noch	2787	t_02-04-09_235	ADV	62309	mo
62311	eine	einen	2787	t_02-04-09_235	ART	62313	nk
62312	andere	ander	2787	t_02-04-09_235	ADJA	62313	nk
62313	Sitzung	Sitzung	2787	t_02-04-09_235	NN	62306	oa
62314	und	und	2787	t_02-04-09_235	KON	62306	cd
62315	hoffe	hoffen	2787	t_02-04-09_235	VVFIN	62314	cj
62316	,	,	2787	t_02-04-09_235	$,	62315	punct
62317	dass	dass	2787	t_02-04-09_235	KOUS	62322	cp
62318	Sie	Sie	2787	t_02-04-09_235	PPER	62322	sb
62319	mich	sich	2787	t_02-04-09_235	PPER	62321	oa
62320	ebenfalls	ebenfalls	2787	t_02-04-09_235	ADV	62321	mo
62321	entschuldigen	entschuldigen	2787	t_02-04-09_235	VVINF	62322	oc
62322	werden	werden	2787	t_02-04-09_235	VAINF	62315	oc
62323	.	.	2787	t_02-04-09_235	$.	62306	punct
62324	Herr	Herr	2788	t_02-04-09_259	NN	62324	ROOT
62325	Präsident	Präsident	2788	t_02-04-09_259	NN	62324	nk
62326	,	,	2788	t_02-04-09_259	$,	62324	punct
62327	ich	ich	2788	t_02-04-09_259	PPER	62328	sb
62328	begrüße	begrüßen	2788	t_02-04-09_259	VVFIN	62324	oc
62329	diese	dies	2788	t_02-04-09_259	PDAT	62330	nk
62330	Richtlinie	Richtlinie	2788	t_02-04-09_259	NN	62328	oa
62331	und	und	2788	t_02-04-09_259	KON	62328	cd
62332	danke	danke	2788	t_02-04-09_259	VVFIN	62331	cj
62333	dem	der	2788	t_02-04-09_259	ART	62334	nk
62334	Berichterstatter	Berichterstatter	2788	t_02-04-09_259	NN	62332	da
62335	für	für	2788	t_02-04-09_259	APPR	62332	op
62336	seine	mein	2788	t_02-04-09_259	PPOSAT	62338	nk
62337	angestrengte	angestrengt	2788	t_02-04-09_259	ADJA	62338	nk
62338	Arbeit	Arbeit	2788	t_02-04-09_259	NN	62335	nk
62339	.	.	2788	t_02-04-09_259	$.	62324	punct
62340	Dank	Dank	2789	t_02-04-09_259	APPR	62343	mo
62341	dieser	dies	2789	t_02-04-09_259	PDAT	62342	nk
62342	Richtlinie	Richtlinie	2789	t_02-04-09_259	NN	62340	nk
62343	müssen	müssen	2789	t_02-04-09_259	VMFIN	62343	ROOT
62344	Elektro-	Elektro-	2789	t_02-04-09_259	TRUNC	62345	cj
62345	und	und	2789	t_02-04-09_259	KON	62346	cd
62346	Elektronik-Altgeräte	Elektronik-Altgeräte	2789	t_02-04-09_259	NN	62343	sb
62347	künftig	künftig	2789	t_02-04-09_259	ADJD	62343	mo
62348	gesammelt	sammeln	2789	t_02-04-09_259	VVPP	62351	oc
62349	und	und	2789	t_02-04-09_259	KON	62348	cd
62350	recycelt	recycelt	2789	t_02-04-09_259	VVPP	62349	cj
62351	werden	werden	2789	t_02-04-09_259	VAINF	62343	oc
62352	und	und	2789	t_02-04-09_259	KON	62343	cd
62353	dürfen	dürfen	2789	t_02-04-09_259	VMFIN	62352	cj
62354	nicht	nicht	2789	t_02-04-09_259	PTKNEG	62353	ng
62355	mehr	mehr	2789	t_02-04-09_259	ADV	62354	mo
62356	-	-	2789	t_02-04-09_259	$(	62353	punct
62357	wie	wie	2789	t_02-04-09_259	KOKOM	62358	cm
62358	in	in	2789	t_02-04-09_259	APPR	62365	mo
62359	meinem	mein	2789	t_02-04-09_259	PPOSAT	62360	nk
62360	Land	Land	2789	t_02-04-09_259	NN	62358	nk
62361	-	-	2789	t_02-04-09_259	$(	62365	punct
62362	auf	auf	2789	t_02-04-09_259	APPR	62365	mo
62363	dem	der	2789	t_02-04-09_259	ART	62364	nk
62364	Müll	Müll	2789	t_02-04-09_259	NN	62362	nk
62365	landen	landen	2789	t_02-04-09_259	VVINF	62353	oc
62366	und	und	2789	t_02-04-09_259	KON	62365	cd
62367	die	der	2789	t_02-04-09_259	ART	62368	nk
62368	Umwelt	Umwelt	2789	t_02-04-09_259	NN	62369	oa
62369	belasten	belasten	2789	t_02-04-09_259	VVINF	62366	cj
62370	.	.	2789	t_02-04-09_259	$.	62343	punct
62371	Die	Die	2790	t_02-04-09_259	ART	62372	nk
62372	Hersteller	Hersteller	2790	t_02-04-09_259	NN	62373	sb
62373	müssen	müssen	2790	t_02-04-09_259	VMFIN	62373	ROOT
62374	Verantwortung	Verantwortung	2790	t_02-04-09_259	NN	62378	oa
62375	für	für	2790	t_02-04-09_259	APPR	62374	mnr
62376	ihre	mein	2790	t_02-04-09_259	PPOSAT	62377	nk
62377	Produkte	Produkt	2790	t_02-04-09_259	NN	62375	nk
62378	übernehmen	übernehmen	2790	t_02-04-09_259	VVINF	62373	oc
62379	und	und	2790	t_02-04-09_259	KON	62378	cd
62380	gewährleisten	gewährleisten	2790	t_02-04-09_259	VVFIN	62379	cj
62381	,	,	2790	t_02-04-09_259	$,	62380	punct
62382	dass	dass	2790	t_02-04-09_259	KOUS	62389	cp
62383	künftige	künftig	2790	t_02-04-09_259	ADJA	62384	nk
62384	Produkte	Produkt	2790	t_02-04-09_259	NN	62389	sb
62385	nach	nach	2790	t_02-04-09_259	APPR	62388	mo
62386	ökologischen	ökologisch	2790	t_02-04-09_259	ADJA	62387	nk
62387	Gesichtspunkten	Gesichtspunkt	2790	t_02-04-09_259	NN	62385	nk
62388	entworfen	entwerfen	2790	t_02-04-09_259	VVPP	62389	oc
62389	werden	werden	2790	t_02-04-09_259	VAINF	62380	oc
62390	.	.	2790	t_02-04-09_259	$.	62373	punct
62391	So	So	2791	t_02-04-09_259	ADV	62392	mo
62392	ist	sein	2791	t_02-04-09_259	VAFIN	62392	ROOT
62393	es	ich	2791	t_02-04-09_259	PPER	62392	sb
62394	heute	heute	2791	t_02-04-09_259	ADV	62392	mo
62395	möglich	möglich	2791	t_02-04-09_259	ADJD	62392	pd
62396	,	,	2791	t_02-04-09_259	$,	62392	punct
62397	sämtliche	sämtliche	2791	t_02-04-09_259	PIAT	62398	nk
62398	Einbauteile	Einbauteile	2791	t_02-04-09_259	NN	62412	oa
62399	von	von	2791	t_02-04-09_259	APPR	62398	pg
62400	Fernsehgeräten	Fernsehgerät	2791	t_02-04-09_259	NN	62399	nk
62401	vollständig	vollständig	2791	t_02-04-09_259	ADJD	62412	mo
62402	aus	aus	2791	t_02-04-09_259	APPR	62412	mo
62403	Kunststoffen	Kunststoff	2791	t_02-04-09_259	NN	62402	nk
62404	und	und	2791	t_02-04-09_259	KON	62402	cd
62405	nicht	nicht	2791	t_02-04-09_259	PTKNEG	62412	ng
62406	wie	wie	2791	t_02-04-09_259	KOKOM	62407	cm
62407	bisher	bisher	2791	t_02-04-09_259	ADV	62412	mo
62408	aus	aus	2791	t_02-04-09_259	APPR	62412	mo
62409	Kunststoffen	Kunststoff	2791	t_02-04-09_259	NN	62408	nk
62410	und	und	2791	t_02-04-09_259	KON	62409	cd
62411	Metall	Metall	2791	t_02-04-09_259	NN	62410	cj
62412	herzustellen	herstellen	2791	t_02-04-09_259	VVIZU	62393	re
62413	,	,	2791	t_02-04-09_259	$,	62412	punct
62414	was	wer	2791	t_02-04-09_259	PRELS	62417	oa
62415	das	der	2791	t_02-04-09_259	ART	62416	nk
62416	Recycling	Recycling	2791	t_02-04-09_259	NN	62417	oa
62417	erleichtert	erleichtern	2791	t_02-04-09_259	ADJD	62397	rc
62418	.	.	2791	t_02-04-09_259	$.	62392	punct
62419	Hersteller	Hersteller	2792	t_02-04-09_259	NN	62432	sb
62420	,	,	2792	t_02-04-09_259	$,	62419	punct
62421	die	der	2792	t_02-04-09_259	PRELS	62430	sb
62422	sich	sich	2792	t_02-04-09_259	PRF	62430	oa
62423	für	für	2792	t_02-04-09_259	APPR	62430	mo
62424	ein	einen	2792	t_02-04-09_259	ART	62426	nk
62425	umweltfreundliches	umweltfreundlich	2792	t_02-04-09_259	ADJA	62426	nk
62426	Design	Design	2792	t_02-04-09_259	NN	62423	nk
62427	bei	bei	2792	t_02-04-09_259	APPR	62426	mnr
62428	wettbewerbsfähigen	wettbewerbsfähigen	2792	t_02-04-09_259	ADJA	62429	nk
62429	Preisen	Preis	2792	t_02-04-09_259	NN	62427	nk
62430	entscheiden	entscheiden	2792	t_02-04-09_259	VVINF	62419	rc
62431	,	,	2792	t_02-04-09_259	$,	62432	punct
62432	sollten	sollen	2792	t_02-04-09_259	VMFIN	62432	ROOT
62433	dafür	dafür	2792	t_02-04-09_259	PROAV	62434	mo
62434	belohnt	belohnen	2792	t_02-04-09_259	VVPP	62435	oc
62435	werden	werden	2792	t_02-04-09_259	VAINF	62432	oc
62436	.	.	2792	t_02-04-09_259	$.	62432	punct
62437	Die	Die	2793	t_02-04-09_259	ART	62438	nk
62438	Verbraucher	Verbraucher	2793	t_02-04-09_259	NN	62439	sb
62439	müssen	müssen	2793	t_02-04-09_259	VMFIN	62439	ROOT
62440	in	in	2793	t_02-04-09_259	APPR	62443	mo
62441	diesen	dies	2793	t_02-04-09_259	PDAT	62442	nk
62442	Prozess	Prozess	2793	t_02-04-09_259	NN	62440	nk
62443	einbezogen	einbeziehen	2793	t_02-04-09_259	VVPP	62444	oc
62444	werden	werden	2793	t_02-04-09_259	VAINF	62439	oc
62445	;	;	2793	t_02-04-09_259	$.	62439	punct
62446	nur	nur	2794	t_02-04-09_259	ADV	62447	mo
62447	so	so	2794	t_02-04-09_259	ADV	62453	mo
62448	wird	werden	2794	t_02-04-09_259	VAFIN	62448	ROOT
62449	der	der	2794	t_02-04-09_259	ART	62450	nk
62450	Richtlinie	Richtlinie	2794	t_02-04-09_259	NN	62448	sb
62451	Erfolg	erfolgen	2794	t_02-04-09_259	NN	62448	sb
62452	beschieden	beschieden	2794	t_02-04-09_259	VVPP	62453	oc
62453	sein	mein	2794	t_02-04-09_259	VAINF	62448	oc
62454	.	.	2794	t_02-04-09_259	$.	62448	punct
62455	Dazu	Dazu	2795	t_02-04-09_259	PROAV	62456	mo
62456	müssen	müssen	2795	t_02-04-09_259	VMFIN	62456	ROOT
62457	die	der	2795	t_02-04-09_259	ART	62458	nk
62458	Verbraucher	Verbraucher	2795	t_02-04-09_259	NN	62456	sb
62459	problemlosen	problemlos	2795	t_02-04-09_259	VVFIN	62456	mo
62460	Zugang	Zugang	2795	t_02-04-09_259	NN	62463	oa
62461	zu	zu	2795	t_02-04-09_259	APPR	62460	mnr
62462	Sammelsystemen	Sammelsystemen	2795	t_02-04-09_259	NN	62461	nk
62463	haben	haben	2795	t_02-04-09_259	VAFIN	62456	oc
62464	,	,	2795	t_02-04-09_259	$,	62456	punct
62465	und	und	2795	t_02-04-09_259	KON	62456	cd
62466	die	der	2795	t_02-04-09_259	ART	62467	nk
62467	Abgabe	Abgabe	2795	t_02-04-09_259	NN	62470	sb
62468	der	der	2795	t_02-04-09_259	ART	62469	nk
62469	Altgeräte	Altgeräte	2795	t_02-04-09_259	NN	62467	ag
62470	muss	muss	2795	t_02-04-09_259	ADJD	62465	cj
62471	kostenlos	kostenlos	2795	t_02-04-09_259	ADJD	62472	pd
62472	sein	mein	2795	t_02-04-09_259	VAINF	62470	oc
62473	.	.	2795	t_02-04-09_259	$.	62456	punct
62474	Macht	Macht	2796	t_02-04-09_259	VVFIN	62483	re
62475	man	man	2796	t_02-04-09_259	PIS	62474	sb
62476	die	der	2796	t_02-04-09_259	ART	62477	nk
62477	Hersteller	Hersteller	2796	t_02-04-09_259	NN	62474	oa
62478	für	für	2796	t_02-04-09_259	APPR	62481	mo
62479	ihre	mein	2796	t_02-04-09_259	PPOSAT	62480	nk
62480	Produkte	Produkt	2796	t_02-04-09_259	NN	62478	nk
62481	verantwortlich	verantwortlich	2796	t_02-04-09_259	ADJD	62474	mo
62482	,	,	2796	t_02-04-09_259	$,	62483	punct
62483	so	so	2796	t_02-04-09_259	ADV	62484	mo
62484	zieht	ziehen	2796	t_02-04-09_259	VVFIN	62484	ROOT
62485	dies	dies	2796	t_02-04-09_259	PDS	62484	sb
62486	Konstruktionsverbesserungen	Konstruktionsverbesserungen	2796	t_02-04-09_259	NN	62484	sb
62487	nach	nach	2796	t_02-04-09_259	APPR	62484	mo
62488	sich	sich	2796	t_02-04-09_259	PRF	62487	nk
62489	,	,	2796	t_02-04-09_259	$,	62484	punct
62490	die	der	2796	t_02-04-09_259	PRELS	62497	sb
62491	sich	sich	2796	t_02-04-09_259	PRF	62497	oa
62492	wiederum	wiederum	2796	t_02-04-09_259	ADV	62497	mo
