id	text	lemma	sent	source	pos	mother	rel
62142	first	first	2387	t_02-04-09_103	JJ	62143	amod
62143	amendment	amendment	2387	t_02-04-09_103	NN	62144	nsubj
62144	was	be	2387	t_02-04-09_103	VBD	62144	ROOT
62145	to	to	2387	t_02-04-09_103	TO	62146	aux
62146	make	make	2387	t_02-04-09_103	VB	62144	xcomp
62147	sure	sure	2387	t_02-04-09_103	JJ	62146	ccomp
62148	that	that	2387	t_02-04-09_103	IN	62164	mark
62149	national	national	2387	t_02-04-09_103	JJ	62151	amod
62150	information	information	2387	t_02-04-09_103	NN	62151	compound
62151	centres	centre	2387	t_02-04-09_103	NNS	62164	nsubj
62152	or	or	2387	t_02-04-09_103	CC	62151	cc
62153	relevant	relevant	2387	t_02-04-09_103	JJ	62154	amod
62154	authorities	authority	2387	t_02-04-09_103	NNS	62151	conj
62155	or	or	2387	t_02-04-09_103	CC	62154	cc
62156	police	police	2387	t_02-04-09_103	NN	62157	compound
62157	forces	force	2387	t_02-04-09_103	NNS	62154	conj
62158	,	,	2387	t_02-04-09_103	,	62164	punct
62159	if	if	2387	t_02-04-09_103	IN	62160	mark
62160	offered	offer	2387	t_02-04-09_103	VBN	62164	advcl
62161	information	information	2387	t_02-04-09_103	NN	62160	dobj
62162	,	,	2387	t_02-04-09_103	,	62164	punct
62163	would	would	2387	t_02-04-09_103	MD	62164	aux
62164	agree	agree	2387	t_02-04-09_103	VB	62147	ccomp
62165	to	to	2387	t_02-04-09_103	IN	62164	prep
62166	their	-PRON-	2387	t_02-04-09_103	PRP$	62167	poss
62167	use	use	2387	t_02-04-09_103	NN	62165	pobj
62168	in	in	2387	t_02-04-09_103	IN	62167	prep
62169	legal	legal	2387	t_02-04-09_103	JJ	62170	amod
62170	proceedings	proceeding	2387	t_02-04-09_103	NNS	62168	pobj
62171	in	in	2387	t_02-04-09_103	IN	62170	prep
62172	the	the	2387	t_02-04-09_103	DT	62174	det
62173	Member	member	2387	t_02-04-09_103	NNP	62174	compound
62174	State	state	2387	t_02-04-09_103	NNP	62171	pobj
62175	where	where	2387	t_02-04-09_103	WRB	62180	advmod
62176	the	the	2387	t_02-04-09_103	DT	62178	det
62177	football	football	2387	t_02-04-09_103	NN	62178	compound
62178	fan	fan	2387	t_02-04-09_103	NN	62180	nsubjpass
62179	was	be	2387	t_02-04-09_103	VBD	62180	auxpass
62180	arrested	arrest	2387	t_02-04-09_103	VBN	62164	ccomp
62181	.	.	2387	t_02-04-09_103	.	62144	punct
62182	I	-PRON-	2388	t_02-04-09_103	PRP	62183	nsubj
62183	tabled	table	2388	t_02-04-09_103	VBD	62183	ROOT
62184	this	this	2388	t_02-04-09_103	DT	62183	dobj
62185	because	because	2388	t_02-04-09_103	IN	62193	mark
62186	Mark	mark	2388	t_02-04-09_103	NNP	62187	compound
62187	Forrester	forrester	2388	t_02-04-09_103	NNP	62193	nsubjpass
62188	,	,	2388	t_02-04-09_103	,	62187	punct
62189	my	-PRON-	2388	t_02-04-09_103	PRP$	62190	poss
62190	constituent	constituent	2388	t_02-04-09_103	NN	62187	appos
62191	,	,	2388	t_02-04-09_103	,	62187	punct
62192	was	be	2388	t_02-04-09_103	VBD	62193	auxpass
62193	convicted	convict	2388	t_02-04-09_103	VBN	62183	advcl
62194	in	in	2388	t_02-04-09_103	IN	62193	prep
62195	Belgium	belgium	2388	t_02-04-09_103	NNP	62194	pobj
62196	after	after	2388	t_02-04-09_103	IN	62193	prep
62197	the	the	2388	t_02-04-09_103	DT	62200	det
62198	Euro	euro	2388	t_02-04-09_103	NNP	62200	nmod
62199	2000	2000	2388	t_02-04-09_103	CD	62198	nummod
62200	match	match	2388	t_02-04-09_103	NN	62196	pobj
62201	,	,	2388	t_02-04-09_103	,	62193	punct
62202	even	even	2388	t_02-04-09_103	RB	62208	advmod
62203	though	though	2388	t_02-04-09_103	IN	62208	mark
62204	the	the	2388	t_02-04-09_103	DT	62207	det
62205	British	british	2388	t_02-04-09_103	NNP	62207	compound
62206	Intelligence	intelligence	2388	t_02-04-09_103	NNP	62207	compound
62207	Service	service	2388	t_02-04-09_103	NNP	62208	nsubj
62208	offered	offer	2388	t_02-04-09_103	VBD	62193	advcl
62209	video	video	2388	t_02-04-09_103	NN	62210	compound
62210	evidence	evidence	2388	t_02-04-09_103	NN	62208	dobj
62211	to	to	2388	t_02-04-09_103	IN	62208	dative
62212	the	the	2388	t_02-04-09_103	DT	62214	det
62213	Belgian	belgian	2388	t_02-04-09_103	JJ	62214	amod
62214	authorities	authority	2388	t_02-04-09_103	NNS	62211	pobj
62215	showing	show	2388	t_02-04-09_103	VBG	62214	acl
62216	him	-PRON-	2388	t_02-04-09_103	PRP	62217	nsubj
62217	walking	walk	2388	t_02-04-09_103	VBG	62215	ccomp
62218	away	away	2388	t_02-04-09_103	RB	62217	advmod
62219	from	from	2388	t_02-04-09_103	IN	62218	prep
62220	the	the	2388	t_02-04-09_103	DT	62221	det
62221	problems	problem	2388	t_02-04-09_103	NNS	62219	pobj
62222	and	and	2388	t_02-04-09_103	CC	62221	cc
62223	the	the	2388	t_02-04-09_103	DT	62224	det
62224	violence	violence	2388	t_02-04-09_103	NN	62221	conj
62225	.	.	2388	t_02-04-09_103	.	62183	punct
62226	That	that	2389	t_02-04-09_103	DT	62227	nsubj
62227	is	be	2389	t_02-04-09_103	VBZ	62227	ROOT
62228	why	why	2389	t_02-04-09_103	WRB	62230	advmod
62229	I	-PRON-	2389	t_02-04-09_103	PRP	62230	nsubj
62230	tabled	table	2389	t_02-04-09_103	VBD	62227	ccomp
62231	this	this	2389	t_02-04-09_103	DT	62232	det
62232	amendment	amendment	2389	t_02-04-09_103	NN	62230	dobj
62233	and	and	2389	t_02-04-09_103	CC	62230	cc
62234	indeed	indeed	2389	t_02-04-09_103	RB	62235	advmod
62235	voted	vote	2389	t_02-04-09_103	VBD	62230	conj
62236	for	for	2389	t_02-04-09_103	IN	62235	prep
62237	it	-PRON-	2389	t_02-04-09_103	PRP	62236	pobj
62238	.	.	2389	t_02-04-09_103	.	62227	punct
62239	Unfortunately	unfortunately	2390	t_02-04-09_103	RB	62243	advmod
62240	the	the	2390	t_02-04-09_103	DT	62242	det
62241	Belgian	belgian	2390	t_02-04-09_103	JJ	62242	amod
62242	authorities	authority	2390	t_02-04-09_103	NNS	62243	nsubj
62243	refused	refuse	2390	t_02-04-09_103	VBD	62243	ROOT
62244	to	to	2390	t_02-04-09_103	TO	62245	aux
62245	use	use	2390	t_02-04-09_103	VB	62243	xcomp
62246	that	that	2390	t_02-04-09_103	DT	62245	dobj
62247	.	.	2390	t_02-04-09_103	.	62243	punct
62248	I	-PRON-	2391	t_02-04-09_103	PRP	62250	nsubj
62249	was	be	2391	t_02-04-09_103	VBD	62250	aux
62250	hoping	hop	2391	t_02-04-09_103	VBG	62250	ROOT
62251	that	that	2391	t_02-04-09_103	IN	62255	mark
62252	this	this	2391	t_02-04-09_103	DT	62253	det
62253	report	report	2391	t_02-04-09_103	NN	62255	nsubj
62254	would	would	2391	t_02-04-09_103	MD	62255	aux
62255	lay	lay	2391	t_02-04-09_103	VB	62250	ccomp
62256	down	down	2391	t_02-04-09_103	RP	62255	prt
62257	a	a	2391	t_02-04-09_103	DT	62258	det
62258	marker	marker	2391	t_02-04-09_103	NN	62255	dobj
62259	to	to	2391	t_02-04-09_103	TO	62260	aux
62260	say	say	2391	t_02-04-09_103	VB	62258	acl
62261	that	that	2391	t_02-04-09_103	IN	62264	mark
62262	the	the	2391	t_02-04-09_103	DT	62263	det
62263	authorities	authority	2391	t_02-04-09_103	NNS	62264	nsubj
62264	ought	ought	2391	t_02-04-09_103	MD	62260	ccomp
62265	to	to	2391	t_02-04-09_103	TO	62266	aux
62266	be	be	2391	t_02-04-09_103	VB	62264	xcomp
62267	able	able	2391	t_02-04-09_103	JJ	62266	acomp
62268	to	to	2391	t_02-04-09_103	TO	62269	aux
62269	use	use	2391	t_02-04-09_103	VB	62267	xcomp
62270	information	information	2391	t_02-04-09_103	NN	62269	dobj
62271	given	give	2391	t_02-04-09_103	VBN	62270	acl
62272	by	by	2391	t_02-04-09_103	IN	62271	agent
62273	national	national	2391	t_02-04-09_103	JJ	62275	amod
62274	information	information	2391	t_02-04-09_103	NN	62275	compound
62275	centres	centre	2391	t_02-04-09_103	NNS	62272	pobj
62276	to	to	2391	t_02-04-09_103	IN	62271	dative
62277	other	other	2391	t_02-04-09_103	JJ	62279	amod
62278	Member	member	2391	t_02-04-09_103	NNP	62279	compound
62279	States	states	2391	t_02-04-09_103	NNP	62276	pobj
62280	.	.	2391	t_02-04-09_103	.	62250	punct
62281	That	that	2392	t_02-04-09_103	DT	62283	nsubj
62282	would	would	2392	t_02-04-09_103	MD	62283	aux
62283	allow	allow	2392	t_02-04-09_103	VB	62301	ccomp
62284	us	-PRON-	2392	t_02-04-09_103	PRP	62286	nsubj
62285	to	to	2392	t_02-04-09_103	TO	62286	aux
62286	clamp	clamp	2392	t_02-04-09_103	VB	62283	ccomp
62287	down	down	2392	t_02-04-09_103	RP	62286	prt
62288	on	on	2392	t_02-04-09_103	IN	62286	prep
62289	real	real	2392	t_02-04-09_103	JJ	62291	amod
62290	football	football	2392	t_02-04-09_103	NN	62291	compound
62291	hooligans	hooligan	2392	t_02-04-09_103	NNS	62288	pobj
62292	;	;	2392	t_02-04-09_103	:	62301	punct
62293	football	football	2392	t_02-04-09_103	NN	62294	compound
62294	fans	fan	2392	t_02-04-09_103	NNS	62301	nsubjpass
62295	who	who	2392	t_02-04-09_103	WP	62296	nsubj
62296	are	be	2392	t_02-04-09_103	VBP	62294	relcl
62297	innocent	innocent	2392	t_02-04-09_103	JJ	62296	acomp
62298	would	would	2392	t_02-04-09_103	MD	62301	aux
62299	not	not	2392	t_02-04-09_103	RB	62301	neg
62300	be	be	2392	t_02-04-09_103	VB	62301	auxpass
62301	caught	catch	2392	t_02-04-09_103	VBN	62301	ROOT
62302	in	in	2392	t_02-04-09_103	IN	62301	prep
62303	a	a	2392	t_02-04-09_103	DT	62304	det
62304	trap	trap	2392	t_02-04-09_103	NN	62302	pobj
62305	.	.	2392	t_02-04-09_103	.	62301	punct
62306	Due	due	2393	t_02-04-09_104	IN	62317	prep
62307	to	to	2393	t_02-04-09_104	IN	62306	pcomp
62308	the	the	2393	t_02-04-09_104	DT	62309	det
62309	incompetence	incompetence	2393	t_02-04-09_104	NN	62306	pobj
62310	of	of	2393	t_02-04-09_104	IN	62309	prep
62311	Air	air	2393	t_02-04-09_104	NNP	62312	compound
62312	France	france	2393	t_02-04-09_104	NNP	62310	pobj
62313	,	,	2393	t_02-04-09_104	,	62317	punct
62314	I	-PRON-	2393	t_02-04-09_104	PRP	62317	nsubj
62315	did	do	2393	t_02-04-09_104	VBD	62317	aux
62316	not	not	2393	t_02-04-09_104	RB	62317	neg
62317	arrive	arrive	2393	t_02-04-09_104	VB	62317	ROOT
62318	in	in	2393	t_02-04-09_104	IN	62317	prep
62319	Strasbourg	strasbourg	2393	t_02-04-09_104	NNP	62318	pobj
62320	in	in	2393	t_02-04-09_104	IN	62317	prep
62321	time	time	2393	t_02-04-09_104	NN	62320	pobj
62322	to	to	2393	t_02-04-09_104	TO	62323	aux
62323	speak	speak	2393	t_02-04-09_104	VB	62321	relcl
62324	as	as	2393	t_02-04-09_104	IN	62325	mark
62325	scheduled	schedule	2393	t_02-04-09_104	VBN	62323	advcl
62326	in	in	2393	t_02-04-09_104	IN	62325	prep
62327	the	the	2393	t_02-04-09_104	DT	62328	det
62328	debate	debate	2393	t_02-04-09_104	NN	62326	pobj
62329	on	on	2393	t_02-04-09_104	IN	62328	prep
62330	international	international	2393	t_02-04-09_104	JJ	62332	amod
62331	football	football	2393	t_02-04-09_104	NN	62332	compound
62332	issues	issue	2393	t_02-04-09_104	NNS	62329	pobj
62333	last	last	2393	t_02-04-09_104	JJ	62334	amod
62334	night	night	2393	t_02-04-09_104	NN	62325	npadvmod
62335	and	and	2393	t_02-04-09_104	CC	62323	cc
62336	am	be	2393	t_02-04-09_104	VBP	62323	conj
62337	grateful	grateful	2393	t_02-04-09_104	JJ	62336	acomp
62338	to	to	2393	t_02-04-09_104	IN	62337	prep
62339	my	-PRON-	2393	t_02-04-09_104	PRP$	62340	poss
62340	colleague	colleague	2393	t_02-04-09_104	NN	62338	pobj
62341	Neil	neil	2393	t_02-04-09_104	NNP	62342	compound
62342	MacCormick	maccormick	2393	t_02-04-09_104	NNP	62340	appos
62343	for	for	2393	t_02-04-09_104	IN	62336	prep
62344	stepping	step	2393	t_02-04-09_104	VBG	62343	pcomp
62345	in	in	2393	t_02-04-09_104	RP	62344	prt
62346	at	at	2393	t_02-04-09_104	IN	62344	prep
62347	short	short	2393	t_02-04-09_104	JJ	62348	amod
62348	notice	notice	2393	t_02-04-09_104	NN	62346	pobj
62349	.	.	2393	t_02-04-09_104	.	62317	punct
62350	The	the	2394	t_02-04-09_104	DT	62351	det
62351	scourge	scourge	2394	t_02-04-09_104	NN	62360	nsubj
62352	of	of	2394	t_02-04-09_104	IN	62351	prep
62353	violence	violence	2394	t_02-04-09_104	NN	62356	npadvmod
62354	-	-	2394	t_02-04-09_104	HYPH	62356	punct
62355	often	often	2394	t_02-04-09_104	RB	62356	advmod
62356	organised	organise	2394	t_02-04-09_104	VBN	62357	amod
62357	violence	violence	2394	t_02-04-09_104	NN	62352	pobj
62358	-	-	2394	t_02-04-09_104	,	62360	punct
62359	has	have	2394	t_02-04-09_104	VBZ	62360	aux
62360	plagued	plague	2394	t_02-04-09_104	VBN	62360	ROOT
62361	international	international	2394	t_02-04-09_104	JJ	62362	amod
62362	football	football	2394	t_02-04-09_104	NN	62360	dobj
62363	for	for	2394	t_02-04-09_104	IN	62360	prep
62364	years	year	2394	t_02-04-09_104	NNS	62363	pobj
62365	.	.	2394	t_02-04-09_104	.	62360	punct
62366	Initiatives	initiative	2395	t_02-04-09_104	NNS	62377	nsubj
62367	aimed	aim	2395	t_02-04-09_104	VBN	62366	acl
62368	at	at	2395	t_02-04-09_104	IN	62367	prep
62369	increasing	increase	2395	t_02-04-09_104	VBG	62370	amod
62370	cooperation	cooperation	2395	t_02-04-09_104	NN	62368	pobj
62371	between	between	2395	t_02-04-09_104	IN	62370	prep
62372	authorities	authority	2395	t_02-04-09_104	NNS	62371	pobj
62373	in	in	2395	t_02-04-09_104	IN	62372	prep
62374	different	different	2395	t_02-04-09_104	JJ	62376	amod
62375	Member	member	2395	t_02-04-09_104	NNP	62376	compound
62376	States	states	2395	t_02-04-09_104	NNP	62373	pobj
62377	are	be	2395	t_02-04-09_104	VBP	62377	ROOT
62378	to	to	2395	t_02-04-09_104	TO	62380	aux
62379	be	be	2395	t_02-04-09_104	VB	62380	auxpass
62380	welcomed	welcome	2395	t_02-04-09_104	VBN	62377	xcomp
62381	as	as	2395	t_02-04-09_104	IN	62380	prep
62382	a	a	2395	t_02-04-09_104	DT	62384	det
62383	vital	vital	2395	t_02-04-09_104	JJ	62384	amod
62384	tool	tool	2395	t_02-04-09_104	NN	62381	pobj
62385	in	in	2395	t_02-04-09_104	IN	62384	prep
62386	the	the	2395	t_02-04-09_104	DT	62387	det
62387	battle	battle	2395	t_02-04-09_104	NN	62385	pobj
62388	against	against	2395	t_02-04-09_104	IN	62387	prep
62389	hooliganism	hooliganism	2395	t_02-04-09_104	NN	62388	pobj
62390	.	.	2395	t_02-04-09_104	.	62377	punct
62391	I	-PRON-	2396	t_02-04-09_104	PRP	62392	nsubj
62392	voted	vote	2396	t_02-04-09_104	VBD	62392	ROOT
62393	for	for	2396	t_02-04-09_104	IN	62392	prep
62394	amendments	amendment	2396	t_02-04-09_104	NNS	62393	pobj
62395	initiated	initiate	2396	t_02-04-09_104	VBN	62394	acl
62396	by	by	2396	t_02-04-09_104	IN	62395	agent
62397	the	the	2396	t_02-04-09_104	DT	62401	det
62398	European	european	2396	t_02-04-09_104	NNP	62401	amod
62399	Free	free	2396	t_02-04-09_104	NNP	62400	compound
62400	Alliance	alliance	2396	t_02-04-09_104	NNP	62401	compound
62401	Members	members	2396	t_02-04-09_104	NNP	62396	pobj
62402	,	,	2396	t_02-04-09_104	,	62392	punct
62403	drawing	draw	2396	t_02-04-09_104	VBG	62392	advcl
62404	attention	attention	2396	t_02-04-09_104	NN	62403	dobj
62405	to	to	2396	t_02-04-09_104	IN	62403	prep
62406	the	the	2396	t_02-04-09_104	DT	62407	det
62407	fact	fact	2396	t_02-04-09_104	NN	62405	pobj
62408	that	that	2396	t_02-04-09_104	IN	62416	mark
62409	in	in	2396	t_02-04-09_104	IN	62416	prep
62410	at	at	2396	t_02-04-09_104	RB	62411	advmod
62411	least	least	2396	t_02-04-09_104	RBS	62412	advmod
62412	one	one	2396	t_02-04-09_104	CD	62414	nummod
62413	Member	member	2396	t_02-04-09_104	NNP	62414	compound
62414	State	state	2396	t_02-04-09_104	NNP	62409	pobj
62415	there	there	2396	t_02-04-09_104	EX	62414	advmod
62416	exists	exist	2396	t_02-04-09_104	VBZ	62407	acl
62417	more	more	2396	t_02-04-09_104	JJR	62419	amod
62418	than	than	2396	t_02-04-09_104	IN	62419	quantmod
62419	one	one	2396	t_02-04-09_104	CD	62422	nummod
62420	national	national	2396	t_02-04-09_104	JJ	62422	amod
62421	football	football	2396	t_02-04-09_104	NN	62422	compound
62422	team	team	2396	t_02-04-09_104	NN	62416	dobj
62423	.	.	2396	t_02-04-09_104	.	62392	punct
62424	My	-PRON-	2397	t_02-04-09_104	PRP$	62426	poss
62425	own	own	2397	t_02-04-09_104	JJ	62426	amod
62426	country	country	2397	t_02-04-09_104	NN	62432	nsubjpass
62427	,	,	2397	t_02-04-09_104	,	62432	punct
62428	for	for	2397	t_02-04-09_104	IN	62432	prep
62429	example	example	2397	t_02-04-09_104	NN	62428	pobj
62430	,	,	2397	t_02-04-09_104	,	62432	punct
62431	is	be	2397	t_02-04-09_104	VBZ	62432	auxpass
62432	represented	represent	2397	t_02-04-09_104	VBN	62432	ROOT
62433	by	by	2397	t_02-04-09_104	IN	62432	agent
62434	an	an	2397	t_02-04-09_104	DT	62436	det
62435	international	international	2397	t_02-04-09_104	JJ	62436	amod
62436	team	team	2397	t_02-04-09_104	NN	62433	pobj
62437	despite	despite	2397	t_02-04-09_104	IN	62432	prep
62438	the	the	2397	t_02-04-09_104	DT	62439	det
62439	fact	fact	2397	t_02-04-09_104	NN	62437	pobj
62440	that	that	2397	t_02-04-09_104	IN	62442	mark
62441	Scotland	scotland	2397	t_02-04-09_104	NNP	62442	nsubj
62442	is	be	2397	t_02-04-09_104	VBZ	62439	acl
62443	not	not	2397	t_02-04-09_104	RB	62442	neg
62444	yet	yet	2397	t_02-04-09_104	RB	62442	advmod
62445	an	an	2397	t_02-04-09_104	DT	62448	det
62446	independent	independent	2397	t_02-04-09_104	JJ	62448	amod
62447	Member	member	2397	t_02-04-09_104	NNP	62448	compound
62448	State	state	2397	t_02-04-09_104	NNP	62442	attr
62449	,	,	2397	t_02-04-09_104	,	62432	punct
62450	and	and	2397	t_02-04-09_104	CC	62432	cc
62451	Scotland	scotland	2397	t_02-04-09_104	NNP	62453	poss
62452	's	's	2397	t_02-04-09_104	POS	62451	case
62453	supporters	supporter	2397	t_02-04-09_104	NNS	62457	nsubj
62454	have	have	2397	t_02-04-09_104	VBP	62457	aux
62455	for	for	2397	t_02-04-09_104	IN	62457	prep
62456	years	year	2397	t_02-04-09_104	NNS	62455	pobj
62457	had	have	2397	t_02-04-09_104	VBD	62432	conj
62458	an	an	2397	t_02-04-09_104	DT	62460	det
62459	unparalleled	unparalleled	2397	t_02-04-09_104	JJ	62460	amod
62460	reputation	reputation	2397	t_02-04-09_104	NN	62457	dobj
62461	for	for	2397	t_02-04-09_104	IN	62460	prep
62462	their	-PRON-	2397	t_02-04-09_104	PRP$	62464	poss
62463	good	good	2397	t_02-04-09_104	JJ	62464	amod
62464	behaviour	behaviour	2397	t_02-04-09_104	NN	62461	pobj
62465	and	and	2397	t_02-04-09_104	CC	62464	cc
62466	good	good	2397	t_02-04-09_104	JJ	62467	amod
62467	humour	humour	2397	t_02-04-09_104	NN	62464	conj
62468	.	.	2397	t_02-04-09_104	.	62457	punct
62469	My	-PRON-	2398	t_02-04-09_104	PRP$	62470	poss
62470	Group	group	2398	t_02-04-09_104	NNP	62472	poss
62471	's	's	2398	t_02-04-09_104	POS	62470	case
62472	amendments	amendment	2398	t_02-04-09_104	NNS	62473	nsubj
62473	give	give	2398	t_02-04-09_104	VBP	62473	ROOT
62474	recognition	recognition	2398	t_02-04-09_104	NN	62473	dobj
62475	to	to	2398	t_02-04-09_104	IN	62473	dative
62476	the	the	2398	t_02-04-09_104	DT	62479	det
62477	distinctive	distinctive	2398	t_02-04-09_104	JJ	62479	amod
62478	footballing	football	2398	t_02-04-09_104	VBG	62479	amod
62479	histories	history	2398	t_02-04-09_104	NNS	62475	pobj
62480	of	of	2398	t_02-04-09_104	IN	62479	prep
62481	Scotland	scotland	2398	t_02-04-09_104	NNP	62480	pobj
62482	,	,	2398	t_02-04-09_104	,	62481	punct
62483	Wales	wales	2398	t_02-04-09_104	NNP	62481	conj
62484	,	,	2398	t_02-04-09_104	,	62483	punct
62485	Northern	northern	2398	t_02-04-09_104	NNP	62486	compound
62486	Ireland	ireland	2398	t_02-04-09_104	NNP	62483	conj
62487	and	and	2398	t_02-04-09_104	CC	62486	cc
62488	England	england	2398	t_02-04-09_104	NNP	62486	conj
62489	,	,	2398	t_02-04-09_104	,	62473	punct
62490	and	and	2398	t_02-04-09_104	CC	62473	cc
62491	simply	simply	2398	t_02-04-09_104	RB	62492	advmod
62492	recognise	recognise	2398	t_02-04-09_104	VB	62473	conj
62493	the	the	2398	t_02-04-09_104	DT	62494	det
62494	reality	reality	2398	t_02-04-09_104	NN	62492	dobj
62495	that	that	2398	t_02-04-09_104	IN	62498	mark
62496	the	the	2398	t_02-04-09_104	DT	62497	det
62497	UK	uk	2398	t_02-04-09_104	NNP	62498	nsubj
62498	has	have	2398	t_02-04-09_104	VBZ	62494	acl
62499	no	no	2398	t_02-04-09_104	DT	62503	det
62500	single	single	2398	t_02-04-09_104	JJ	62503	amod
62501	'national	'national	2398	t_02-04-09_104	NN	62503	amod
62502	'	'	2398	t_02-04-09_104	''	62503	punct
62503	team	team	2398	t_02-04-09_104	NN	62498	dobj
62504	.	.	2398	t_02-04-09_104	.	62473	punct
62505	I	-PRON-	2399	t_02-04-09_106	PRP	62507	nsubj
62506	fully	fully	2399	t_02-04-09_106	RB	62507	advmod
62507	support	support	2399	t_02-04-09_106	VBP	62507	ROOT
62508	the	the	2399	t_02-04-09_106	DT	62509	det
62509	move	move	2399	t_02-04-09_106	NN	62507	dobj
62510	to	to	2399	t_02-04-09_106	TO	62511	aux
62511	create	create	2399	t_02-04-09_106	VB	62509	acl
62512	a	a	2399	t_02-04-09_106	DT	62514	det
62513	European	european	2399	t_02-04-09_106	JJ	62514	amod
62514	network	network	2399	t_02-04-09_106	NN	62511	dobj
62515	of	of	2399	t_02-04-09_106	IN	62514	prep
62516	permanent	permanent	2399	t_02-04-09_106	JJ	62520	amod
62517	national	national	2399	t_02-04-09_106	JJ	62520	amod
62518	football	football	2399	t_02-04-09_106	NN	62519	compound
62519	information	information	2399	t_02-04-09_106	NN	62520	compound
62520	points	point	2399	t_02-04-09_106	NNS	62515	pobj
62521	.	.	2399	t_02-04-09_106	.	62507	punct
62522	Such	such	2400	t_02-04-09_106	PDT	62527	predet
62523	a	a	2400	t_02-04-09_106	DT	62527	det
62524	common-sense	common-sense	2400	t_02-04-09_106	JJ	62527	amod
62525	and	and	2400	t_02-04-09_106	CC	62524	cc
62526	workable	workable	2400	t_02-04-09_106	JJ	62524	conj
62527	solution	solution	2400	t_02-04-09_106	NN	62536	nsubj
62528	to	to	2400	t_02-04-09_106	IN	62527	prep
62529	the	the	2400	t_02-04-09_106	DT	62530	det
62530	problems	problem	2400	t_02-04-09_106	NNS	62528	pobj
62531	of	of	2400	t_02-04-09_106	IN	62530	prep
62532	football	football	2400	t_02-04-09_106	NN	62533	compound
62533	crime	crime	2400	t_02-04-09_106	NN	62531	pobj
62534	and	and	2400	t_02-04-09_106	CC	62533	cc
62535	disorder	disorder	2400	t_02-04-09_106	NN	62533	conj
62536	is	be	2400	t_02-04-09_106	VBZ	62536	ROOT
62537	long	long	2400	t_02-04-09_106	RB	62538	advmod
62538	overdue	overdue	2400	t_02-04-09_106	JJ	62536	acomp
62539	.	.	2400	t_02-04-09_106	.	62536	punct
62540	Until	until	2401	t_02-04-09_106	IN	62546	prep
62541	recently	recently	2401	t_02-04-09_106	RB	62540	pcomp
62542	,	,	2401	t_02-04-09_106	,	62546	punct
62543	Member	member	2401	t_02-04-09_106	NNP	62544	compound
62544	States	states	2401	t_02-04-09_106	NNP	62546	nsubj
62545	have	have	2401	t_02-04-09_106	VBP	62546	aux
62546	had	have	2401	t_02-04-09_106	VBN	62546	ROOT
62547	to	to	2401	t_02-04-09_106	TO	62548	aux
62548	contend	contend	2401	t_02-04-09_106	VB	62546	xcomp
62549	with	with	2401	t_02-04-09_106	IN	62548	prep
62550	and	and	2401	t_02-04-09_106	CC	62548	cc
62551	fight	fight	2401	t_02-04-09_106	VB	62548	conj
62552	against	against	2401	t_02-04-09_106	IN	62551	prep
62553	such	such	2401	t_02-04-09_106	JJ	62554	amod
62554	problems	problem	2401	t_02-04-09_106	NNS	62552	pobj
62555	in	in	2401	t_02-04-09_106	IN	62554	prep
62556	virtual	virtual	2401	t_02-04-09_106	JJ	62557	amod
62557	isolation	isolation	2401	t_02-04-09_106	NN	62555	pobj
62558	.	.	2401	t_02-04-09_106	.	62546	punct
62559	Co-operation	co-operation	2402	t_02-04-09_106	NN	62563	nsubj
62560	in	in	2402	t_02-04-09_106	IN	62559	prep
62561	this	this	2402	t_02-04-09_106	DT	62562	det
62562	domain	domain	2402	t_02-04-09_106	NN	62560	pobj
62563	is	be	2402	t_02-04-09_106	VBZ	62563	ROOT
62564	a	a	2402	t_02-04-09_106	DT	62566	det
62565	positive	positive	2402	t_02-04-09_106	JJ	62566	amod
62566	way	way	2402	t_02-04-09_106	NN	62563	attr
62567	to	to	2402	t_02-04-09_106	TO	62568	aux
62568	limit	limit	2402	t_02-04-09_106	VB	62566	relcl
62569	the	the	2402	t_02-04-09_106	DT	62571	det
62570	negative	negative	2402	t_02-04-09_106	JJ	62571	amod
62571	effects	effect	2402	t_02-04-09_106	NNS	62568	dobj
62572	that	that	2402	t_02-04-09_106	WDT	62576	dobj
62573	a	a	2402	t_02-04-09_106	DT	62575	det
62574	few	few	2402	t_02-04-09_106	JJ	62575	amod
62575	hooligans	hooligan	2402	t_02-04-09_106	NNS	62576	nsubj
62576	have	have	2402	t_02-04-09_106	VBP	62571	relcl
62577	on	on	2402	t_02-04-09_106	IN	62576	prep
62578	the	the	2402	t_02-04-09_106	DT	62579	det
62579	game	game	2402	t_02-04-09_106	NN	62577	pobj
62580	.	.	2402	t_02-04-09_106	.	62563	punct
62581	In	in	2403	t_02-04-09_106	IN	62585	prep
62582	order	order	2403	t_02-04-09_106	NN	62581	pobj
62583	that	that	2403	t_02-04-09_106	IN	62584	det
62584	co-operation	co-operation	2403	t_02-04-09_106	NN	62585	nsubj
62585	is	be	2403	t_02-04-09_106	VBZ	62593	ccomp
62586	as	as	2403	t_02-04-09_106	RB	62587	advmod
62587	close	close	2403	t_02-04-09_106	JJ	62585	acomp
62588	as	as	2403	t_02-04-09_106	IN	62587	prep
62589	possible	possible	2403	t_02-04-09_106	JJ	62588	amod
62590	,	,	2403	t_02-04-09_106	,	62593	punct
62591	there	there	2403	t_02-04-09_106	EX	62593	expl
62592	must	must	2403	t_02-04-09_106	MD	62593	aux
