id	text	source
70236	,	t_02-06-11_270
70237	weil	t_02-06-11_270
70238	sie	t_02-06-11_270
70239	bereits	t_02-06-11_270
70240	Eigenkapital	t_02-06-11_270
70241	investiert	t_02-06-11_270
70242	haben	t_02-06-11_270
70243	.	t_02-06-11_270
70244	Darauf	t_02-06-11_271
70245	kann	t_02-06-11_271
70246	ich	t_02-06-11_271
70247	dem	t_02-06-11_271
70248	Herrn	t_02-06-11_271
70249	Abgeordneten	t_02-06-11_271
70250	Folgendes	t_02-06-11_271
70251	erwidern	t_02-06-11_271
70252	:	t_02-06-11_271
70253	Erstens	t_02-06-11_271
70254	haben	t_02-06-11_271
70255	wir	t_02-06-11_271
70256	auf	t_02-06-11_271
70257	einer	t_02-06-11_271
70258	Ministertagung	t_02-06-11_271
70259	die	t_02-06-11_271
70260	Schaffung	t_02-06-11_271
70261	eines	t_02-06-11_271
70262	europaweiten	t_02-06-11_271
70263	Portals	t_02-06-11_271
70264	diskutiert	t_02-06-11_271
70265	,	t_02-06-11_271
70266	das	t_02-06-11_271
70267	den	t_02-06-11_271
70268	Zugang	t_02-06-11_271
70269	zu	t_02-06-11_271
70270	sämtlichen	t_02-06-11_271
70271	europäischen	t_02-06-11_271
70272	Zielen	t_02-06-11_271
70273	erleichtern	t_02-06-11_271
70274	würde	t_02-06-11_271
70275	.	t_02-06-11_271
70276	Inzwischen	t_02-06-11_271
70277	haben	t_02-06-11_271
70278	wir	t_02-06-11_271
70279	dieses	t_02-06-11_271
70280	Vorhaben	t_02-06-11_271
70281	in	t_02-06-11_271
70282	den	t_02-06-11_271
70283	eEurope-Aktionsplan	t_02-06-11_271
70284	2005	t_02-06-11_271
70285	aufgenommen	t_02-06-11_271
70286	.	t_02-06-11_271
70287	Dies	t_02-06-11_271
70288	könnte	t_02-06-11_271
70289	als	t_02-06-11_271
70290	ein	t_02-06-11_271
70291	Vorhaben	t_02-06-11_271
70292	zwischen	t_02-06-11_271
70293	den	t_02-06-11_271
70294	Mitgliedstaaten	t_02-06-11_271
70295	durchgeführt	t_02-06-11_271
70296	werden	t_02-06-11_271
70297	,	t_02-06-11_271
70298	an	t_02-06-11_271
70299	dem	t_02-06-11_271
70300	sich	t_02-06-11_271
70301	diese	t_02-06-11_271
70302	nach	t_02-06-11_271
70303	Wunsch	t_02-06-11_271
70304	beteiligen	t_02-06-11_271
70305	und	t_02-06-11_271
70306	durch	t_02-06-11_271
70307	das	t_02-06-11_271
70308	die	t_02-06-11_271
70309	weniger	t_02-06-11_271
70310	bekannten	t_02-06-11_271
70311	und	t_02-06-11_271
70312	doch	t_02-06-11_271
70313	sehr	t_02-06-11_271
70314	interessanten	t_02-06-11_271
70315	Randregionen	t_02-06-11_271
70316	besser	t_02-06-11_271
70317	vermarktet	t_02-06-11_271
70318	werden	t_02-06-11_271
70319	könnten	t_02-06-11_271
70320	.	t_02-06-11_271
70321	Zweitens	t_02-06-11_271
70322	stimme	t_02-06-11_271
70323	ich	t_02-06-11_271
70324	Ihnen	t_02-06-11_271
70325	zu	t_02-06-11_271
70326	,	t_02-06-11_271
70327	dass	t_02-06-11_271
70328	es	t_02-06-11_271
70329	in	t_02-06-11_271
70330	Gebieten	t_02-06-11_271
70331	mit	t_02-06-11_271
70332	einer	t_02-06-11_271
70333	ländlichen	t_02-06-11_271
70334	Bevölkerung	t_02-06-11_271
70335	einfacher	t_02-06-11_271
70336	ist	t_02-06-11_271
70337	,	t_02-06-11_271
70338	eine	t_02-06-11_271
70339	nachhaltige	t_02-06-11_271
70340	Entwicklung	t_02-06-11_271
70341	zu	t_02-06-11_271
70342	gewährleisten	t_02-06-11_271
70343	.	t_02-06-11_271
70344	Bei	t_02-06-11_271
70345	gutem	t_02-06-11_271
70346	Marketing	t_02-06-11_271
70347	wird	t_02-06-11_271
70348	sich	t_02-06-11_271
70349	eine	t_02-06-11_271
70350	Vielzahl	t_02-06-11_271
70351	von	t_02-06-11_271
70352	Touristen	t_02-06-11_271
70353	für	t_02-06-11_271
70354	diese	t_02-06-11_271
70355	Art	t_02-06-11_271
70356	von	t_02-06-11_271
70357	Urlaubszielen	t_02-06-11_271
70358	entscheiden	t_02-06-11_271
70359	.	t_02-06-11_271
70360	Es	t_02-06-11_271
70361	ist	t_02-06-11_271
70362	jedoch	t_02-06-11_271
70363	schwierig	t_02-06-11_271
70364	für	t_02-06-11_271
70365	Unternehmen	t_02-06-11_271
70366	,	t_02-06-11_271
70367	die	t_02-06-11_271
70368	ländliche	t_02-06-11_271
70369	Bevölkerung	t_02-06-11_271
70370	zu	t_02-06-11_271
70371	erreichen	t_02-06-11_271
70372	.	t_02-06-11_271
70373	Konzentriertes	t_02-06-11_271
70374	Marketing	t_02-06-11_271
70375	im	t_02-06-11_271
70376	Internet	t_02-06-11_271
70377	wäre	t_02-06-11_271
70378	die	t_02-06-11_271
70379	preiswerteste	t_02-06-11_271
70380	Lösung	t_02-06-11_271
70381	.	t_02-06-11_271
70382	Was	t_02-06-11_271
70383	schließlich	t_02-06-11_271
70384	die	t_02-06-11_271
70385	Investitionsproblematik	t_02-06-11_271
70386	betrifft	t_02-06-11_271
70387	,	t_02-06-11_271
70388	müsste	t_02-06-11_271
70389	ich	t_02-06-11_271
70390	dazu	t_02-06-11_271
70391	mehr	t_02-06-11_271
70392	über	t_02-06-11_271
70393	die	t_02-06-11_271
70394	von	t_02-06-11_271
70395	dem	t_02-06-11_271
70396	Abgeordneten	t_02-06-11_271
70397	angesprochenen	t_02-06-11_271
70398	Fonds	t_02-06-11_271
70399	wissen	t_02-06-11_271
70400	.	t_02-06-11_271
70401	Ich	t_02-06-11_271
70402	bin	t_02-06-11_271
70403	sicher	t_02-06-11_271
70404	,	t_02-06-11_271
70405	dass	t_02-06-11_271
70406	wir	t_02-06-11_271
70407	zu	t_02-06-11_271
70408	einem	t_02-06-11_271
70409	späteren	t_02-06-11_271
70410	Zeitpunkt	t_02-06-11_271
70411	auf	t_02-06-11_271
70412	diese	t_02-06-11_271
70413	Frage	t_02-06-11_271
70414	zurückkommen	t_02-06-11_271
70415	können	t_02-06-11_271
70416	.	t_02-06-11_271
70417	Ich	t_02-06-11_280
70418	begrüße	t_02-06-11_280
70419	Kommissar	t_02-06-11_280
70420	Liikanens	t_02-06-11_280
70421	Erklärung	t_02-06-11_280
70422	und	t_02-06-11_280
70423	seine	t_02-06-11_280
70424	Mitteilung	t_02-06-11_280
70425	,	t_02-06-11_280
70426	die	t_02-06-11_280
70427	einen	t_02-06-11_280
70428	wichtigen	t_02-06-11_280
70429	Schritt	t_02-06-11_280
70430	vorwärts	t_02-06-11_280
70431	darstellen	t_02-06-11_280
70432	.	t_02-06-11_280
70433	Könnte	t_02-06-11_280
70434	Herr	t_02-06-11_280
70435	Liikanen	t_02-06-11_280
70436	mir	t_02-06-11_280
70437	sagen	t_02-06-11_280
70438	,	t_02-06-11_280
70439	ob	t_02-06-11_280
70440	die	t_02-06-11_280
70441	Kommission	t_02-06-11_280
70442	im	t_02-06-11_280
70443	Rahmen	t_02-06-11_280
70444	ihrer	t_02-06-11_280
70445	Folgenabschätzung	t_02-06-11_280
70446	auch	t_02-06-11_280
70447	eine	t_02-06-11_280
70448	konsequente	t_02-06-11_280
70449	Kosten-Nutzen-Analyse	t_02-06-11_280
70450	ihres	t_02-06-11_280
70451	Vorschlags	t_02-06-11_280
70452	durchführen	t_02-06-11_280
70453	wird	t_02-06-11_280
70454	,	t_02-06-11_280
70455	bei	t_02-06-11_280
70456	dem	t_02-06-11_280
70457	sämtliche	t_02-06-11_280
70458	Faktoren	t_02-06-11_280
70459	Berücksichtigung	t_02-06-11_280
70460	finden	t_02-06-11_280
70461	?	t_02-06-11_280
70462	Zweitens	t_02-06-11_280
70463	:	t_02-06-11_280
70464	Die	t_02-06-11_280
70465	Kommission	t_02-06-11_280
70466	schlägt	t_02-06-11_280
70467	vor	t_02-06-11_280
70468	,	t_02-06-11_280
70469	eine	t_02-06-11_280
70470	Folgenabschätzung	t_02-06-11_280
70471	durchzuführen	t_02-06-11_280
70472	,	t_02-06-11_280
70473	bevor	t_02-06-11_280
70474	sie	t_02-06-11_280
70475	einen	t_02-06-11_280
70476	Vorschlag	t_02-06-11_280
70477	unterbreitet	t_02-06-11_280
70478	und	t_02-06-11_280
70479	anschließend	t_02-06-11_280
70480	an	t_02-06-11_280
70481	Rat	t_02-06-11_280
70482	und	t_02-06-11_280
70483	Parlament	t_02-06-11_280
70484	weiterleitet	t_02-06-11_280
70485	.	t_02-06-11_280
70486	Wie	t_02-06-11_280
70487	will	t_02-06-11_280
70488	sie	t_02-06-11_280
70489	gewährleisten	t_02-06-11_280
70490	,	t_02-06-11_280
70491	dass	t_02-06-11_280
70492	von	t_02-06-11_280
70493	Rat	t_02-06-11_280
70494	und	t_02-06-11_280
70495	Parlament	t_02-06-11_280
70496	vorgeschlagene	t_02-06-11_280
70497	Änderungen	t_02-06-11_280
70498	ebenfalls	t_02-06-11_280
70499	einer	t_02-06-11_280
70500	Folgenabschätzung	t_02-06-11_280
70501	unterzogen	t_02-06-11_280
70502	werden	t_02-06-11_280
70503	?	t_02-06-11_280
70504	Mir	t_02-06-11_280
70505	ist	t_02-06-11_280
70506	klar	t_02-06-11_280
70507	,	t_02-06-11_280
70508	dass	t_02-06-11_280
70509	der	t_02-06-11_280
70510	Kommissar	t_02-06-11_280
70511	das	t_02-06-11_280
70512	Parlament	t_02-06-11_280
70513	damit	t_02-06-11_280
70514	zwingen	t_02-06-11_280
70515	will	t_02-06-11_280
70516	,	t_02-06-11_280
70517	Nägel	t_02-06-11_280
70518	mit	t_02-06-11_280
70519	Köpfen	t_02-06-11_280
70520	zu	t_02-06-11_280
70521	machen	t_02-06-11_280
70522	und	t_02-06-11_280
70523	die	t_02-06-11_280
70524	eigenen	t_02-06-11_280
70525	Änderungsanträge	t_02-06-11_280
70526	einer	t_02-06-11_280
70527	Folgenabschätzung	t_02-06-11_280
70528	zu	t_02-06-11_280
70529	unterziehen	t_02-06-11_280
70530	.	t_02-06-11_280
70531	Viel	t_02-06-11_280
70532	zu	t_02-06-11_280
70533	oft	t_02-06-11_280
70534	verabschiedet	t_02-06-11_280
70535	das	t_02-06-11_280
70536	Parlament	t_02-06-11_280
70537	Änderungen	t_02-06-11_280
70538	zu	t_02-06-11_280
70539	wichtigen	t_02-06-11_280
70540	Rechtsakten	t_02-06-11_280
70541	,	t_02-06-11_280
70542	ohne	t_02-06-11_280
70543	sich	t_02-06-11_280
70544	um	t_02-06-11_280
70545	die	t_02-06-11_280
70546	daraus	t_02-06-11_280
70547	resultierenden	t_02-06-11_280
70548	Folgen	t_02-06-11_280
70549	zu	t_02-06-11_280
70550	kümmern	t_02-06-11_280
70551	.	t_02-06-11_280
70552	Ich	t_02-06-11_280
70553	hoffe	t_02-06-11_280
70554	,	t_02-06-11_280
70555	die	t_02-06-11_280
70556	Kommission	t_02-06-11_280
70557	wird	t_02-06-11_280
70558	in	t_02-06-11_280
70559	der	t_02-06-11_280
70560	Lage	t_02-06-11_280
70561	sein	t_02-06-11_280
70562	,	t_02-06-11_280
70563	mit	t_02-06-11_280
70564	Parlament	t_02-06-11_280
70565	und	t_02-06-11_280
70566	Rat	t_02-06-11_280
70567	zusammenzuarbeiten	t_02-06-11_280
70568	,	t_02-06-11_280
70569	um	t_02-06-11_280
70570	die	t_02-06-11_280
70571	Kontinuität	t_02-06-11_280
70572	des	t_02-06-11_280
70573	Prozesses	t_02-06-11_280
70574	zu	t_02-06-11_280
70575	gewährleisten	t_02-06-11_280
70576	.	t_02-06-11_280
70577	Was	t_02-06-11_281
70578	die	t_02-06-11_281
70579	Folgenabschätzung	t_02-06-11_281
70580	für	t_02-06-11_281
70581	Unternehmen	t_02-06-11_281
70582	betrifft	t_02-06-11_281
70583	,	t_02-06-11_281
70584	so	t_02-06-11_281
70585	können	t_02-06-11_281
70586	wir	t_02-06-11_281
70587	sehr	t_02-06-11_281
70588	gute	t_02-06-11_281
70589	Fortschritte	t_02-06-11_281
70590	verbuchen	t_02-06-11_281
70591	.	t_02-06-11_281
70592	Wir	t_02-06-11_281
70593	haben	t_02-06-11_281
70594	uns	t_02-06-11_281
70595	im	t_02-06-11_281
70596	Rahmen	t_02-06-11_281
70597	eines	t_02-06-11_281
70598	zweijährigen	t_02-06-11_281
70599	Projektes	t_02-06-11_281
70600	mit	t_02-06-11_281
70601	der	t_02-06-11_281
70602	Konsolidierung	t_02-06-11_281
70603	der	t_02-06-11_281
70604	Methodik	t_02-06-11_281
70605	zu	t_02-06-11_281
70606	Folgenabschätzungen	t_02-06-11_281
70607	für	t_02-06-11_281
70608	Unternehmen	t_02-06-11_281
70609	beschäftigt	t_02-06-11_281
70610	.	t_02-06-11_281
70611	Dazu	t_02-06-11_281
70612	haben	t_02-06-11_281
70613	wir	t_02-06-11_281
70614	eine	t_02-06-11_281
70615	öffentliche	t_02-06-11_281
70616	Anhörung	t_02-06-11_281
70617	durchgeführt	t_02-06-11_281
70618	,	t_02-06-11_281
70619	und	t_02-06-11_281
70620	ich	t_02-06-11_281
70621	leite	t_02-06-11_281
70622	die	t_02-06-11_281
70623	entsprechenden	t_02-06-11_281
70624	Informationen	t_02-06-11_281
70625	gern	t_02-06-11_281
70626	an	t_02-06-11_281
70627	den	t_02-06-11_281
70628	Herrn	t_02-06-11_281
70629	Abgeordneten	t_02-06-11_281
70630	weiter	t_02-06-11_281
70631	.	t_02-06-11_281
70632	Wir	t_02-06-11_281
70633	sind	t_02-06-11_281
70634	also	t_02-06-11_281
70635	wirklich	t_02-06-11_281
70636	gut	t_02-06-11_281
70637	vorangekommen	t_02-06-11_281
70638	,	t_02-06-11_281
70639	und	t_02-06-11_281
70640	ich	t_02-06-11_281
70641	hoffe	t_02-06-11_281
70642	,	t_02-06-11_281
70643	dass	t_02-06-11_281
70644	wir	t_02-06-11_281
70645	bis	t_02-06-11_281
70646	Jahresende	t_02-06-11_281
70647	in	t_02-06-11_281
70648	der	t_02-06-11_281
70649	Lage	t_02-06-11_281
70650	sein	t_02-06-11_281
70651	werden	t_02-06-11_281
70652	,	t_02-06-11_281
70653	für	t_02-06-11_281
70654	sämtliche	t_02-06-11_281
70655	wichtigen	t_02-06-11_281
70656	neuen	t_02-06-11_281
70657	Vorschläge	t_02-06-11_281
70658	eine	t_02-06-11_281
70659	derart	t_02-06-11_281
70660	gründliche	t_02-06-11_281
70661	Folgenabschätzung	t_02-06-11_281
70662	durchzuführen	t_02-06-11_281
70663	.	t_02-06-11_281
70664	Zur	t_02-06-11_281
70665	Rolle	t_02-06-11_281
70666	der	t_02-06-11_281
70667	anderen	t_02-06-11_281
70668	Institutionen	t_02-06-11_281
70669	:	t_02-06-11_281
70670	Im	t_02-06-11_281
70671	Sinne	t_02-06-11_281
70672	einer	t_02-06-11_281
70673	offenen	t_02-06-11_281
70674	und	t_02-06-11_281
70675	transparenten	t_02-06-11_281
70676	Gesetzgebung	t_02-06-11_281
70677	wird	t_02-06-11_281
70678	es	t_02-06-11_281
70679	notwendig	t_02-06-11_281
70680	sein	t_02-06-11_281
70681	,	t_02-06-11_281
70682	dass	t_02-06-11_281
70683	sich	t_02-06-11_281
70684	Parlament	t_02-06-11_281
70685	und	t_02-06-11_281
70686	Rat	t_02-06-11_281
70687	diesem	t_02-06-11_281
70688	Vorgehen	t_02-06-11_281
70689	anschließen	t_02-06-11_281
70690	.	t_02-06-11_281
70691	Eine	t_02-06-11_281
70692	solche	t_02-06-11_281
70693	Entscheidung	t_02-06-11_281
70694	liegt	t_02-06-11_281
70695	nicht	t_02-06-11_281
70696	bei	t_02-06-11_281
70697	der	t_02-06-11_281
70698	Kommission	t_02-06-11_281
70699	.	t_02-06-11_281
70700	Eine	t_02-06-11_281
70701	prinzipielle	t_02-06-11_281
70702	Einigung	t_02-06-11_281
70703	zwischen	t_02-06-11_281
70704	Parlament	t_02-06-11_281
70705	,	t_02-06-11_281
70706	Rat	t_02-06-11_281
70707	und	t_02-06-11_281
70708	Kommission	t_02-06-11_281
70709	vorausgesetzt	t_02-06-11_281
70710	,	t_02-06-11_281
70711	dürften	t_02-06-11_281
70712	im	t_02-06-11_281
70713	Rahmen	t_02-06-11_281
70714	der	t_02-06-11_281
70715	von	t_02-06-11_281
70716	der	t_02-06-11_281
70717	Kommission	t_02-06-11_281
70718	durchgeführten	t_02-06-11_281
70719	Folgenabschätzung	t_02-06-11_281
70720	bereits	t_02-06-11_281
70721	verschiedene	t_02-06-11_281
70722	Parameter	t_02-06-11_281
70723	analysiert	t_02-06-11_281
70724	worden	t_02-06-11_281
70725	sein	t_02-06-11_281
70726	,	t_02-06-11_281
70727	und	t_02-06-11_281
70728	die	t_02-06-11_281
70729	entsprechenden	t_02-06-11_281
70730	Informationen	t_02-06-11_281
70731	können	t_02-06-11_281
70732	dann	t_02-06-11_281
70733	zur	t_02-06-11_281
70734	Beurteilung	t_02-06-11_281
70735	von	t_02-06-11_281
70736	Änderungsanträgen	t_02-06-11_281
70737	genutzt	t_02-06-11_281
70738	werden	t_02-06-11_281
70739	.	t_02-06-11_281
70740	Sollten	t_02-06-11_281
70741	weitere	t_02-06-11_281
70742	Maßnahmen	t_02-06-11_281
70743	erforderlich	t_02-06-11_281
70744	sein	t_02-06-11_281
70745	,	t_02-06-11_281
70746	so	t_02-06-11_281
70747	ist	t_02-06-11_281
70748	die	t_02-06-11_281
70749	Kommission	t_02-06-11_281
70750	sicher	t_02-06-11_281
70751	gern	t_02-06-11_281
70752	zur	t_02-06-11_281
70753	Mitarbeit	t_02-06-11_281
70754	bereit	t_02-06-11_281
70755	.	t_02-06-11_281
70756	Ich	t_02-06-11_283
70757	bin	t_02-06-11_283
70758	ebenfalls	t_02-06-11_283
70759	der	t_02-06-11_283
70760	Ansicht	t_02-06-11_283
70761	,	t_02-06-11_283
70762	dass	t_02-06-11_283
70763	die	t_02-06-11_283
70764	Zahl	t_02-06-11_283
70765	der	t_02-06-11_283
70766	Konkurse	t_02-06-11_283
70767	gesenkt	t_02-06-11_283
70768	werden	t_02-06-11_283
70769	muss	t_02-06-11_283
70770	,	t_02-06-11_283
70771	aber	t_02-06-11_283
70772	das	t_02-06-11_283
70773	Grünbuch	t_02-06-11_283
70774	'	t_02-06-11_283
70775	Unternehmergeist	t_02-06-11_283
70776	'	t_02-06-11_283
70777	ist	t_02-06-11_283
70778	als	t_02-06-11_283
70779	allgemeinere	t_02-06-11_283
70780	Analyse	t_02-06-11_283
70781	des	t_02-06-11_283
70782	europäischen	t_02-06-11_283
70783	Dilemmas	t_02-06-11_283
70784	auf	t_02-06-11_283
70785	diesem	t_02-06-11_283
70786	Gebiet	t_02-06-11_283
70787	gedacht	t_02-06-11_283
70788	.	t_02-06-11_283
70789	Es	t_02-06-11_283
70790	geht	t_02-06-11_283
70791	um	t_02-06-11_283
70792	die	t_02-06-11_283
70793	Frage	t_02-06-11_283
70794	,	t_02-06-11_283
70795	weshalb	t_02-06-11_283
70796	sich	t_02-06-11_283
70797	Unternehmer	t_02-06-11_283
70798	so	t_02-06-11_283
70799	großer	t_02-06-11_283
70800	Achtung	t_02-06-11_283
70801	erfreuen	t_02-06-11_283
70802	,	t_02-06-11_283
70803	gleichzeitig	t_02-06-11_283
70804	aber	t_02-06-11_283
70805	so	t_02-06-11_283
70806	wenig	t_02-06-11_283
70807	Menschen	t_02-06-11_283
70808	unternehmerisch	t_02-06-11_283
70809	tätig	t_02-06-11_283
70810	sein	t_02-06-11_283
70811	wollen	t_02-06-11_283
70812	.	t_02-06-11_283
70813	Das	t_02-06-11_283
70814	zweite	t_02-06-11_283
70815	Problem	t_02-06-11_283
70816	besteht	t_02-06-11_283
70817	darin	t_02-06-11_283
70818	,	t_02-06-11_283
70819	dass	t_02-06-11_283
70820	diejenigen	t_02-06-11_283
70821	,	t_02-06-11_283
70822	die	t_02-06-11_283
70823	unternehmerisch	t_02-06-11_283
70824	tätig	t_02-06-11_283
70825	sein	t_02-06-11_283
70826	wollen	t_02-06-11_283
70827	,	t_02-06-11_283
70828	Einzelgeschäftsmann	t_02-06-11_283
70829	bzw.	t_02-06-11_283
70830	-frau	t_02-06-11_283
70831	bleiben	t_02-06-11_283
70832	und	t_02-06-11_283
70833	keine	t_02-06-11_283
70834	weiteren	t_02-06-11_283
70835	Arbeitskräfte	t_02-06-11_283
70836	einstellen	t_02-06-11_283
70837	wollen	t_02-06-11_283
70838	.	t_02-06-11_283
70839	Weshalb	t_02-06-11_283
70840	sind	t_02-06-11_283
70841	so	t_02-06-11_283
70842	wenig	t_02-06-11_283
70843	Unternehmer	t_02-06-11_283
70844	bereit	t_02-06-11_283
70845	,	t_02-06-11_283
70846	Risiken	t_02-06-11_283
70847	einzugehen	t_02-06-11_283
70848	?	t_02-06-11_283
70849	Das	t_02-06-11_283
70850	werden	t_02-06-11_283
70851	wir	t_02-06-11_283
70852	unter	t_02-06-11_283
70853	einem	t_02-06-11_283
70854	breiteren	t_02-06-11_283
70855	Blickwinkel	t_02-06-11_283
70856	analysieren	t_02-06-11_283
70857	,	t_02-06-11_283
70858	ohne	t_02-06-11_283
70859	jedoch	t_02-06-11_283
70860	Herrn	t_02-06-11_283
70861	Rübigs	t_02-06-11_283
70862	Standpunkt	t_02-06-11_283
70863	zu	t_02-06-11_283
70864	vernachlässigen	t_02-06-11_283
70865	.	t_02-06-11_283
70866	Auch	t_02-06-11_284
70867	ich	t_02-06-11_284
70868	möchte	t_02-06-11_284
70869	Herrn	t_02-06-11_284
70870	Liikanen	t_02-06-11_284
70871	zu	t_02-06-11_284
70872	der	t_02-06-11_284
70873	Arbeit	t_02-06-11_284
70874	gratulieren	t_02-06-11_284
70875	,	t_02-06-11_284
70876	die	t_02-06-11_284
70877	er	t_02-06-11_284
70878	im	t_02-06-11_284
70879	Hinblick	t_02-06-11_284
70880	auf	t_02-06-11_284
70881	die	t_02-06-11_284
70882	Folgenabschätzung	t_02-06-11_284
70883	für	t_02-06-11_284
70884	Unternehmen	t_02-06-11_284
70885	geleistet	t_02-06-11_284
70886	hat	t_02-06-11_284
70887	.	t_02-06-11_284
70888	Ich	t_02-06-11_284
70889	möchte	t_02-06-11_284
70890	aber	t_02-06-11_284
70891	noch	t_02-06-11_284
70892	etwas	t_02-06-11_284
70893	nachhaken	t_02-06-11_284
70894	.	t_02-06-11_284
70895	So	t_02-06-11_284
70896	hätte	t_02-06-11_284
70897	ich	t_02-06-11_284
70898	erstens	t_02-06-11_284
70899	gern	t_02-06-11_284
70900	gewusst	t_02-06-11_284
70901	,	t_02-06-11_284
70902	wann	t_02-06-11_284
70903	er	t_02-06-11_284
70904	damit	t_02-06-11_284
70905	rechnet	t_02-06-11_284
70906	,	t_02-06-11_284
70907	dass	t_02-06-11_284
70908	diese	t_02-06-11_284
70909	einheitliche	t_02-06-11_284
70910	Methodik	t_02-06-11_284
70911	in	t_02-06-11_284
70912	allen	t_02-06-11_284
70913	Direktionen	t_02-06-11_284
70914	der	t_02-06-11_284
70915	Kommission	t_02-06-11_284
70916	angewendet	t_02-06-11_284
70917	wird	t_02-06-11_284
70918	.	t_02-06-11_284
70919	Hält	t_02-06-11_284
70920	er	t_02-06-11_284
70921	zweitens	t_02-06-11_284
70922	unabhängige	t_02-06-11_284
70923	Folgenabschätzungen	t_02-06-11_284
70924	für	t_02-06-11_284
70925	erforderlich	t_02-06-11_284
70926	?	t_02-06-11_284
70927	Besteht	t_02-06-11_284
70928	die	t_02-06-11_284
70929	Gefahr	t_02-06-11_284
70930	,	t_02-06-11_284
70931	dass	t_02-06-11_284
70932	die	t_02-06-11_284
70933	von	t_02-06-11_284
70934	den	t_02-06-11_284
70935	Generaldirektionen	t_02-06-11_284
70936	selbst	t_02-06-11_284
70937	durchgeführten	t_02-06-11_284
70938	Folgenabschätzungen	t_02-06-11_284
70939	möglicherweise	t_02-06-11_284
70940	zugunsten	t_02-06-11_284
70941	der	t_02-06-11_284
70942	Vorschläge	t_02-06-11_284
70943	ausfallen	t_02-06-11_284
70944	?	t_02-06-11_284
70945	Würde	t_02-06-11_284
70946	er	t_02-06-11_284
70947	mir	t_02-06-11_284
70948	drittens	t_02-06-11_284
70949	zustimmen	t_02-06-11_284
70950	,	t_02-06-11_284
70951	dass	t_02-06-11_284
70952	die	t_02-06-11_284
70953	von	t_02-06-11_284
70954	meinem	t_02-06-11_284
70955	Kollegen	t_02-06-11_284
70956	Herrn	t_02-06-11_284
70957	Titley	t_02-06-11_284
70958	logisch	t_02-06-11_284
70959	zu	t_02-06-11_284
70960	Ende	t_02-06-11_284
70961	gedachte	t_02-06-11_284
70962	Lösung	t_02-06-11_284
70963	darin	t_02-06-11_284
70964	bestehen	t_02-06-11_284
70965	sollte	t_02-06-11_284
70966	,	t_02-06-11_284
70967	dass	t_02-06-11_284
70968	wir	t_02-06-11_284
70969	über	t_02-06-11_284
70970	die	t_02-06-11_284
70971	Einrichtung	t_02-06-11_284
70972	einer	t_02-06-11_284
70973	institutionell	t_02-06-11_284
70974	operierenden	t_02-06-11_284
70975	unabhängigen	t_02-06-11_284
70976	Stelle	t_02-06-11_284
70977	für	t_02-06-11_284
70978	die	t_02-06-11_284
70979	Abschätzung	t_02-06-11_284
70980	der	t_02-06-11_284
70981	Folgen	t_02-06-11_284
70982	neuer	t_02-06-11_284
70983	Rechtsakte	t_02-06-11_284
70984	nachdenken	t_02-06-11_284
70985	sollten	t_02-06-11_284
70986	,	t_02-06-11_284
70987	die	t_02-06-11_284
70988	für	t_02-06-11_284
70989	eine	t_02-06-11_284
70990	wirklich	t_02-06-11_284
70991	externe	t_02-06-11_284
70992	Folgenabschätzung	t_02-06-11_284
70993	für	t_02-06-11_284
70994	alle	t_02-06-11_284
70995	europäischen	t_02-06-11_284
70996	Institutionen	t_02-06-11_284
70997	sorgen	t_02-06-11_284
70998	würde	t_02-06-11_284
70999	?	t_02-06-11_284
71000	Zur	t_02-06-11_285
71001	ersten	t_02-06-11_285
71002	Frage	t_02-06-11_285
71003	.	t_02-06-11_285
71004	Die	t_02-06-11_285
71005	Kommission	t_02-06-11_285
71006	hat	t_02-06-11_285
71007	sich	t_02-06-11_285
71008	verpflichtet	t_02-06-11_285
71009	,	t_02-06-11_285
71010	Anfang	t_02-06-11_285
71011	nächsten	t_02-06-11_285
71012	Jahres	t_02-06-11_285
71013	die	t_02-06-11_285
71014	Folgenabschätzung	t_02-06-11_285
71015	schrittweise	t_02-06-11_285
71016	für	t_02-06-11_285
71017	sämtliche	t_02-06-11_285
71018	wesentlichen	t_02-06-11_285
71019	Vorschläge	t_02-06-11_285
71020	einzuführen	t_02-06-11_285
71021	.	t_02-06-11_285
71022	Diese	t_02-06-11_285
71023	Verpflichtung	t_02-06-11_285
71024	gilt	t_02-06-11_285
71025	für	t_02-06-11_285
71026	die	t_02-06-11_285
71027	gesamte	t_02-06-11_285
71028	Kommission	t_02-06-11_285
71029	.	t_02-06-11_285
71030	Ich	t_02-06-11_285
71031	bin	t_02-06-11_285
71032	sicher	t_02-06-11_285
71033	,	t_02-06-11_285
71034	der	t_02-06-11_285
71035	Präsident	t_02-06-11_285
71036	wird	t_02-06-11_285
71037	dafür	t_02-06-11_285
71038	sorgen	t_02-06-11_285
71039	,	t_02-06-11_285
71040	dass	t_02-06-11_285
71041	sich	t_02-06-11_285
71042	sämtliche	t_02-06-11_285
71043	Generaldirektionen	t_02-06-11_285
71044	daran	t_02-06-11_285
71045	halten	t_02-06-11_285
71046	.	t_02-06-11_285
71047	Ich	t_02-06-11_285
71048	bin	t_02-06-11_285
71049	ebenfalls	t_02-06-11_285
71050	der	t_02-06-11_285
71051	Meinung	t_02-06-11_285
71052	,	t_02-06-11_285
71053	dass	t_02-06-11_285
71054	der	t_02-06-11_285
